url	title	languages
https://zh.wikipedia.org/wiki/%E7%BD%97%E8%90%A8%E9%87%8C%E5%A5%A5	罗萨里奥	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Ernest_Cole_(photographer)	Ernest Cole (photographer)	ar,en,fr,sv
https://en.wikipedia.org/wiki/Irani_River	Irani River	en,es,fr,sv
https://zh.wikipedia.org/wiki/%E7%8A%AF%E7%BD%AA%E4%BE%A6%E6%9F%A5%E5%AD%A6	犯罪侦查学	en,es,fr,sv,zh
https://sv.wikipedia.org/wiki/Den_nikomachiska_etiken	Den nikomachiska etiken	ar,en,es,fi,fr,hi,it,sv,zh
https://zh.wikipedia.org/wiki/%E7%BE%8E%E9%BA%97%E8%B9%BA%E4%BD%B3%E4%BA%BA	美麗蹺佳人	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%B8%83%E9%9B%B7%E8%90%A8%E7%BA%B3%E5%8D%9A%E5%A1%94%E7%BD%97%E5%86%85	布雷萨纳博塔罗内	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%90%90%E9%B2%81%E7%95%AA%E5%B8%82	吐鲁番市	ar,en,es,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/Villar_San_Costanzo	Villar San Costanzo	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/%C4%90%E1%BA%B7ng_Th%E1%BB%8B_Ng%E1%BB%8Dc_Th%E1%BB%8Bnh	Đặng Thị Ngọc Thịnh	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%86%85%E8%BF%88%E7%89%B9%E5%87%AF%E5%B0%94	内迈特凯尔	en,fr,it,sv,zh
https://en.wikipedia.org/wiki/Them_(2006_film)	Them (2006 film)	en,fi,fr,it
https://zh.wikipedia.org/wiki/Hear,_hear	Hear, hear	en,fi,fr,zh
https://fr.wikipedia.org/wiki/Murero	Murero	ar,en,es,fr,it,sv,zh
https://en.wikipedia.org/wiki/French_paradox	French paradox	ar,en,es,fr,it,zh
https://sv.wikipedia.org/wiki/H-motor	H-motor	ar,en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Everton_LFC	Everton LFC	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E8%89%BE%E5%8A%9B%E5%85%8B%E6%96%AF%C2%B7%E5%B8%83%E8%90%8A%E6%A0%BC%E6%9B%BC	艾力克斯·布萊格曼	en,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Ch%C3%A2tillon-sous-les-C%C3%B4tes	Châtillon-sous-les-Côtes	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%85%8B%E7%B6%AD%E7%89%B9%E7%B6%8F	克維特綏	en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Real_Madrid_Castilla	Real Madrid Castilla	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Marquess_Ai_of_Han	Marquess Ai of Han	en,zh
https://zh.wikipedia.org/wiki/%E6%9D%9C%E5%9D%8E%E7%BA%A4%E9%A3%9F%E6%B3%95	杜坎纤食法	ar,en,es,fi,fr,zh
https://zh.wikipedia.org/wiki/%E7%BE%8E%E5%9B%BD%E6%B0%91%E6%97%8F%E5%AD%A6%E5%B1%80	美国民族学局	en,fr,sv,zh
https://en.wikipedia.org/wiki/Arajadzor,_Nagorno-Karabakh	Arajadzor, Nagorno-Karabakh	en,fr,it,sv
https://zh.wikipedia.org/wiki/%E5%BF%8D%E6%9C%AF	忍术	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Port_Wentworth,_Georgia	Port Wentworth, Georgia	ar,en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Vilvorde	Vilvorde	ar,en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Cadeilhan-Trach%C3%A8re	Cadeilhan-Trachère	en,es,fr,it,sv,zh
https://en.wikipedia.org/wiki/Diane_Valkenburg	Diane Valkenburg	en,es,fi,fr,it
https://fr.wikipedia.org/wiki/Seimu	Seimu	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Tobias_Karlsson_(handballer)	Tobias Karlsson (handballer)	ar,en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Fj%C3%A4llglim	Fjällglim	ar,en,es,fi,fr,it,sv
https://fr.wikipedia.org/wiki/Britney	Britney	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E8%82%BA%E7%A7%BB%E6%A4%8D	肺移植	ar,en,es,fi,fr,hi,it,zh
https://sv.wikipedia.org/wiki/Manly,_Iowa	Manly, Iowa	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E4%BC%8A%E6%96%AF%E7%89%B9%E6%8B%89%E5%8D%8A%E5%B3%B6	伊斯特拉半岛	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/V%C3%A4rldsm%C3%A4sterskapen_i_taekwondo	Världsmästerskapen i taekwondo	ar,en,es,fr,it,sv,zh
https://en.wikipedia.org/wiki/El_Mercurio_de_Valpara%C3%ADso	El Mercurio de Valparaíso	en,es,fr,sv
https://fr.wikipedia.org/wiki/Hornbach_(ville)	Hornbach (ville)	ar,en,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%BB%98%E6%A0%BC%E6%9E%97%E6%A0%B9	默格林根	en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Chun_Jung-myung	Chun Jung-myung	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Benny_Benassi	Benny Benassi	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Fraction_unitaire	Fraction unitaire	ar,en,es,fi,fr,hi,it,zh
https://zh.wikipedia.org/wiki/%E5%A3%AE%E8%9F%B9%E8%9B%9B%E5%B1%9E	壮蟹蛛属	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E8%B4%BE%E6%9E%97%C2%B7%E6%89%80%E7%BD%97%E9%97%A8	贾林·所罗门	en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E6%96%B0%E5%A0%A1-%E6%97%A7%E5%9F%8E	新堡-旧城	ar,en,es,fr,it,sv,zh
https://en.wikipedia.org/wiki/Irrawaddy_River	Irrawaddy River	ar,en,es,fi,fr,hi,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%98%BF%E8%BE%BE%E6%B2%B3%E7%95%94%E5%8D%A1%E5%8D%A2%E6%96%AF%E7%A7%91	阿达河畔卡卢斯科	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E6%96%BD%E6%B3%B0%E5%B0%94%E9%A9%AC%E5%85%8B%E5%B7%9E%E9%AD%8F%E6%96%AF%E5%9F%BA%E5%85%B4	施泰尔马克州魏斯基兴	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Fuligo_septica	Fuligo septica	en,es,fi,fr,it,sv
https://zh.wikipedia.org/wiki/%E7%BD%97%E7%89%B9%E5%B7%B4%E5%85%8B	罗特巴克	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/2018%E5%B9%B4%E4%B8%AD%E5%9C%8B%E5%A4%A7%E7%8D%8E%E8%B3%BD	2018年中國大獎賽	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Dissidia:_Final_Fantasy	Dissidia: Final Fantasy	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%9B%BE%E5%8F%99%E5%8B%92%E8%AF%BA%E5%B8%83%E5%8B%92	图叙勒诺布勒	en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%AE%97%E5%BA%A7%E9%A2%9D%E6%88%91%E7%95%A5%E5%A4%A7%E5%AD%A6	宗座额我略大学	ar,en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/G%C3%B6d%C3%B6ll%C5%91	Gödöllő	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%BE%B7%E5%93%88%E7%B6%AD%E8%98%AD%E5%8A%A0%E6%8B%BF%E5%A4%A7DHC-8	德哈維蘭加拿大DHC-8	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Folding@home	Folding@home	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%8D%9A%E7%88%BE%E9%A6%AC%E9%87%8C%E7%83%8F%E5%B8%95%E9%BD%8A%E6%8B%89	博爾馬里烏帕齊拉	en,fr,hi,it,sv,zh
https://sv.wikipedia.org/wiki/Rakke_kommun	Rakke kommun	en,fr,it,sv,zh
https://sv.wikipedia.org/wiki/PJAK	PJAK	ar,en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/41_(tal)	41 (tal)	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Munic%C3%ADpio_Namacunde	Município Namacunde	en,es,fi,it,sv,zh
https://zh.wikipedia.org/wiki/%E6%95%98%E5%88%A9%E4%BA%9E%E5%9F%BA%E7%9D%A3%E6%95%99	敘利亞基督教	ar,en,es,fi,hi,it,sv,zh
https://sv.wikipedia.org/wiki/Douglas_County,_Georgia	Douglas County, Georgia	ar,en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Carlo_Gozzi	Carlo Gozzi	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Gordon_Strachan	Gordon Strachan	ar,en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E6%B1%89%E5%86%85%E6%96%AF%C2%B7%E9%9C%8D%E5%B0%94%E5%A7%86	汉内斯·霍尔姆	ar,en,fr,it,sv,zh
https://en.wikipedia.org/wiki/Entomobrya	Entomobrya	ar,en,es,fr,sv
https://fr.wikipedia.org/wiki/La_Robine-sur-Galabre	La Robine-sur-Galabre	en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Sagrada_Fam%C3%ADlia_(Rio_Grande_do_Sul)	Sagrada Família (Rio Grande do Sul)	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/1994%E5%B9%B4%E5%8C%97%E5%B2%AD%E5%9C%B0%E9%9C%87	1994年北岭地震	ar,en,es,fi,fr,it,zh
https://zh.wikipedia.org/wiki/%E5%B0%A4%E9%87%8C%C2%B7%E5%8A%A0%E6%B4%A5%E6%96%AF%E5%9F%BA	尤里·加津斯基	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E4%BA%9A%E5%8E%86%E5%B1%B1%E5%BE%B7%E7%BD%97%C2%B7%E6%99%AE%E5%A5%87%E5%B0%BC	亚历山德罗·普奇尼	en,es,fi,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%98%BF%E7%99%BB-%E9%98%BF%E5%87%B1%E5%BE%B7_(%E5%8A%A0%E5%88%A9%E7%A6%8F%E5%B0%BC%E4%BA%9E%E5%B7%9E)	阿登-阿凱德 (加利福尼亞州)	en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E9%98%BF%E6%9B%BC%E8%BE%BE%E7%A7%80	阿曼达秀	ar,en,es,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Condette	Condette	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%A4%A9%E7%90%86_(%E5%84%92%E5%AE%B6)	天理 (儒家)	en,fi,sv,zh
https://fr.wikipedia.org/wiki/Paire_de_bases	Paire de bases	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/111_West_57th_Street	111 West 57th Street	ar,en,es,fi,fr,it,sv,zh
https://en.wikipedia.org/wiki/Neolana	Neolana	en,es,fr,sv
https://en.wikipedia.org/wiki/Apsilus	Apsilus	en,fr,sv
https://sv.wikipedia.org/wiki/Plastic_Letters	Plastic Letters	en,es,fi,fr,it,sv
https://fr.wikipedia.org/wiki/Cirrostratus	Cirrostratus	ar,en,es,fi,fr,hi,it,sv,zh
https://en.wikipedia.org/wiki/R%C3%B3ger_Guedes	Róger Guedes	ar,en,es,fr,it,zh
https://zh.wikipedia.org/wiki/186%E5%B9%B4	186年	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Guillaume_Bud%C3%A9	Guillaume Budé	ar,en,es,fi,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Gammelstaden,_Helsingfors	Gammelstaden, Helsingfors	en,fi,fr,sv
https://zh.wikipedia.org/wiki/%E7%B1%B3%E8%8E%B1%E6%89%98	米莱托	ar,en,es,fr,it,sv,zh
https://zh.wikipedia.org/wiki/%E5%88%86%E5%AD%90%E7%94%9F%E7%89%A9%E5%AD%A6	分子生物学	ar,en,es,fi,fr,hi,it,sv,zh
https://zh.wikipedia.org/wiki/%E4%B8%B9%C2%B7%E8%98%AD%E6%A0%BC%E5%80%AB	丹·蘭格倫	en,fr,it,sv,zh
https://sv.wikipedia.org/wiki/Mutoskop	Mutoskop	ar,en,es,fi,fr,sv
https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A5%80%E0%A4%A8%E0%A4%BE%E0%A4%AC	मीनाब	ar,en,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%AA%D8%A7%D8%A8%D9%88_%D8%A5%D9%8A%D9%85%D8%A8%D9%8A%D9%83%D9%8A	تابو إيمبيكي	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%B1%D9%81%D9%8A%D9%86%D9%8A%D9%88	جرفينيو	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%88%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%AE%E0%A5%87%E0%A4%82%E0%A4%9F%E0%A5%8B_%E0%A4%95%E0%A4%BF%E0%A4%82%E0%A4%97%E0%A5%8D%E0%A4%B8	सैक्रामेंटो किंग्स	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D9%83%D9%8A%D8%B1%D9%83%D9%88%D9%86%D9%88%D9%85%D9%8A	كيركونومي	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Effet_Jahn-Teller	Effet Jahn-Teller	ar,en,es,fi,fr,it,zh
https://hi.wikipedia.org/wiki/%E0%A4%B2%E0%A4%BE_%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%A8%E0%A4%BE	ला ल्लोरोना	ar,en,es,fi,fr,hi,it,zh
https://ar.wikipedia.org/wiki/%D9%85%D9%81%D8%A7%D8%B1%D9%82%D8%A9_%D8%B3%D9%85%D8%A8%D8%B3%D9%88%D9%86	مفارقة سمبسون	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AF%E0%A5%82%E0%A4%88%E0%A4%8F%E0%A4%AB%E0%A4%8F_%E0%A4%AF%E0%A5%82%E0%A4%B0%E0%A5%8B%E0%A4%AA%E0%A4%BE_%E0%A4%B2%E0%A5%80%E0%A4%97	यूईएफए यूरोपा लीग	ar,en,es,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/Gouvernement_de_Samara	Gouvernement de Samara	en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Radar_%C3%A0_synth%C3%A8se_d%27ouverture	Radar à synthèse d'ouverture	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D9%83%D8%A7%D9%84%D9%88%D9%85_%D8%AA%D9%88%D8%B1%D9%86%D8%B1	كالوم تورنر	ar,en,es,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%B1%D9%82%D8%B5%D8%A9_%D8%A7%D9%84%D9%85%D8%B7%D8%B1	رقصة المطر	ar,en,es,fi,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%AB%D9%8A%D9%88%D8%AF%D9%88%D8%B1%D8%A7_(%D8%B2%D9%88%D8%AC%D8%A9_%D8%AB%D9%8A%D9%88%D9%81%D9%8A%D9%84%D9%88%D8%B3)	ثيودورا (زوجة ثيوفيلوس)	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AF%E0%A5%8B%E0%A4%B9%E0%A4%BE%E0%A4%A8_%E0%A4%B8%E0%A5%87%E0%A4%AC%E0%A4%BE%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BF%E0%A4%AF%E0%A4%A8_%E0%A4%AC%E0%A4%BE%E0%A4%96%E0%A4%BC	योहान सेबास्तियन बाख़	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D9%87%D9%8A%D8%B1%D8%A8%D9%8A:_%D9%81%D9%88%D9%84%D9%8A_%D9%84%D9%88%D8%AF%D9%8A%D8%AF	هيربي: فولي لوديد	ar,en,es,fi,fr,it,sv
https://hi.wikipedia.org/wiki/%E0%A4%A6%E0%A5%80_%E0%A4%8F%E0%A4%9C_%E0%A4%91%E0%A4%AB%E0%A4%BC_%E0%A4%B0%E0%A5%80%E0%A4%9C%E0%A4%BC%E0%A4%A8	दी एज ऑफ़ रीज़न	ar,en,es,fi,fr,hi,it
https://ar.wikipedia.org/wiki/%D8%B9%D8%AB%D8%A9_%D8%B0%D8%A7%D8%AA_%D9%82%D9%86%D8%A8%D8%B1%D8%A9	عثة ذات قنبرة	ar,en,es,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D9%81%D8%B1%D9%86%D8%A7%D9%86%D8%AF%D9%88_%D9%83%D9%88%D8%AA%D9%88	فرناندو كوتو	ar,en,es,fi,fr,it,sv
https://ar.wikipedia.org/wiki/%D8%B9%D8%AF%D8%AF_%D8%B5%D8%AD%D9%8A%D8%AD_%D8%AE%D8%A7%D9%84_%D9%85%D9%86_%D8%A7%D9%84%D9%85%D8%B1%D8%A8%D8%B9%D8%A7%D8%AA	عدد صحيح خال من المربعات	ar,en,es,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Denise_Hinrichs	Denise Hinrichs	ar,en,es,fi,fr,it,sv
https://hi.wikipedia.org/wiki/%E0%A4%9A%E0%A5%87%E0%A4%82%E0%A4%97%E0%A4%A6%E0%A5%82	चेंगदू	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%A4%E0%A4%BE%E0%A4%A7%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B0	मताधिकार	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%B9%D9%85%D8%B1%D8%A7%D9%86_%D8%AE%D8%A7%D9%86	عمران خان	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%86%E0%A4%B0%E0%A5%8D%E0%A4%AC%E0%A5%8B%E0%A4%B0%E0%A5%8B%E0%A4%AB%E0%A4%BF%E0%A4%B2%E0%A4%BF%E0%A4%AF%E0%A4%BE	आर्बोरोफिलिया	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%97%E0%A5%81%E0%A4%87%E0%A4%B2%E0%A5%87%E0%A4%A8-%E0%A4%AC%E0%A5%88%E0%A4%B0%E0%A5%87_%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%A1%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%AE_(%E0%A4%9C%E0%A5%80%E0%A4%AC%E0%A5%80%E0%A4%8F%E0%A4%B8)	गुइलेन-बैरे सिंड्रोम (जीबीएस)	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AD%E0%A4%97%E0%A4%B6%E0%A4%BF%E0%A4%B6%E0%A5%8D%E0%A4%A8%E0%A4%BF%E0%A4%95%E0%A4%BE_%E0%A4%B5%E0%A5%83%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BF	भगशिश्निका वृद्धि	ar,en,es,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A4%E0%A4%BF%E0%A4%9A%E0%A4%AF%E0%A4%A8	प्रतिचयन	ar,en,es,fi,fr,hi,it,zh
https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%AF%E0%A4%BF%E0%A4%95%E0%A4%A4%E0%A4%BE	प्रायिकता	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%AE%D8%B7_%D8%A7%D9%84%D8%BA%D9%84%D8%B3	خط الغلس	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%9C%E0%A5%8B%E0%A4%A7%E0%A4%BE_%E0%A4%85%E0%A4%95%E0%A4%AC%E0%A4%B0_(2008_%E0%A4%AB%E0%A4%BC%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%AE)	जोधा अकबर (2008 फ़िल्म)	ar,en,es,fi,fr,hi,it
https://hi.wikipedia.org/wiki/%E0%A4%98%E0%A4%BE%E0%A4%A8%E0%A4%BE_%E0%A4%95%E0%A4%BE_%E0%A4%A7%E0%A5%8D%E0%A4%B5%E0%A4%9C	घाना का ध्वज	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%AA%D9%88%D8%B4%D9%8A%D9%88_%D9%85%D8%A7%D8%B3%D8%AF%D8%A7	توشيو ماسدا	ar,en,es,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%A8%D8%B7%D9%88%D9%84%D8%A9_%D8%A3%D9%85%D9%85_%D8%A3%D9%88%D8%B1%D9%88%D8%A8%D8%A7_%D9%84%D9%84%D8%B3%D9%8A%D8%AF%D8%A7%D8%AA_1989	بطولة أمم أوروبا للسيدات 1989	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%80%E0%A4%9F%E0%A4%BE_%E0%A4%9C%E0%A4%BF%E0%A4%B0%E0%A4%BE%E0%A4%AB%E0%A4%BC_%E0%A4%A4%E0%A4%BE%E0%A4%B0%E0%A4%BE	बीटा जिराफ़ तारा	en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%AC%D8%A7%D9%85_%D9%86%D8%AC%D8%B1	جام نجر	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D9%85%D9%82%D8%A7%D8%B7%D8%B9%D8%A9_%D9%85%D8%A7%D8%AB%D9%8A%D9%88%D8%B2_(%D9%81%D9%8A%D8%B1%D8%AC%D9%8A%D9%86%D9%8A%D8%A7)	مقاطعة ماثيوز (فيرجينيا)	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%AE%E0%A4%B0%E0%A5%82%E0%A4%AA%E0%A4%A4%E0%A4%BE	समरूपता	ar,en,es,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/PFK_Botev_Plovdiv	PFK Botev Plovdiv	ar,en,es,fi,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%85%D8%AD%D8%AA%D8%B6%D8%B1	العبد المحتضر	ar,en,es,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%8D%E0%A4%B5%E0%A4%BE%E0%A4%B9%E0%A4%BF%E0%A4%B2%E0%A5%80_%E0%A4%AD%E0%A4%BE%E0%A4%B7%E0%A4%BE	स्वाहिली भाषा	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A5%A7%E0%A5%AA%E0%A5%AF%E0%A5%AF	१४९९	ar,en,es,fi,fr,hi,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A5%81%E0%A4%B5%E0%A4%BE%E0%A4%B2%E0%A5%82	तुवालू	ar,en,es,fi,fr,hi,it,sv,zh
https://ar.wikipedia.org/wiki/%D9%87%D8%A7%D9%86%D8%A7_%D9%86%D9%8A%D9%88	هانا نيو	ar,en,es,fi,fr,it,sv
https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%82%E0%A4%A4%E0%A4%A8	नूतन	ar,en,es,fi,fr,hi,it,zh
https://ar.wikipedia.org/wiki/%D9%81%D9%84%D9%81%D9%84_%D8%A7%D9%84%D9%85%D8%A7%D8%A1	فلفل الماء	ar,en,es,fi,fr,sv,zh
https://ar.wikipedia.org/wiki/%D9%84%D8%A7%D8%B3_%D9%81%D9%8A%D8%AC%D8%A7%D8%B3_%D8%B3%D8%A7%D9%86%D8%AF%D8%B2	لاس فيجاس ساندز	ar,en,es,fi,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D8%B5%D8%B1_%D8%A7%D9%84%D8%AC%D9%88%D8%B1%D8%AC%D9%8A	العصر الجورجي	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%AE%E0%A4%A4%E0%A4%BE_%E0%A4%AC%E0%A4%A8%E0%A4%B0%E0%A5%8D%E0%A4%9C%E0%A5%80	ममता बनर्जी	ar,en,es,fi,fr,hi,it
https://fr.wikipedia.org/wiki/De_beaux_lendemains	De beaux lendemains	ar,en,es,fi,fr,it,zh
https://fr.wikipedia.org/wiki/Villar_de_Domingo_Garc%C3%ADa	Villar de Domingo García	ar,en,es,fr,it,sv,zh
https://ar.wikipedia.org/wiki/%D8%AF%D9%8A%D8%B1%D9%8A%D9%83_%D9%84%D9%88%D9%8A%D8%B3	ديريك لويس	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B0%E0%A5%81%E0%A4%B8%E0%A5%8D%E0%A4%A5%E0%A4%B2	मरुस्थल	ar,en,es,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/Dorsale_m%C3%A9dio-atlantique	Dorsale médio-atlantique	ar,en,es,fi,fr,it,sv,zh
https://fr.wikipedia.org/wiki/Nobuo_Matsunaga	Nobuo Matsunaga	ar,en,es,fi,fr,it,sv,zh
https://hi.wikipedia.org/wiki/%E0%A4%AF%E0%A5%82%E0%A4%A8%E0%A4%BF%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%B8%E0%A4%B2_%E0%A4%AE%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%9C%E0%A4%BC%E0%A4%BF%E0%A4%95_%E0%A4%B8%E0%A4%AE%E0%A5%82%E0%A4%B9	यूनिवर्सल म्यूज़िक समूह	ar,en,es,fi,fr,hi,it,sv,zh
https://fr.wikipedia.org/wiki/Richard_Moll	Richard Moll	ar,en,es,fi,fr,it,sv
https://hi.wikipedia.org/wiki/%E0%A4%8F%E0%A4%AB_%E0%A4%8F%E0%A4%A8_%E0%A4%8F_%E0%A4%B8%E0%A5%80	एफ एन ए सी	ar,en,fr,hi,it,zh
https://hi.wikipedia.org/wiki/%E0%A4%B5%E0%A5%87%E0%A4%82%E0%A4%95%E0%A5%88%E0%A4%AF%E0%A4%BE_%E0%A4%A8%E0%A4%BE%E0%A4%AF%E0%A4%A1%E0%A5%82	वेंकैया नायडू	en,es,fi,fr,hi,sv,zh
https://ar.wikipedia.org/wiki/%D8%A8%D9%8A%D8%A7%D8%B1%D9%81%D9%88	بيارفو	ar,en,es,fr,it,sv,zh
