Primary Wikipedia URL	title	langs	Link in English	Link in Finnish	Link in German	Link in Swedish	Link in Chinese	Link in French	Link in Spanish	Link in Arabic	Link in Hindi	Link in Italian	Link in Basque	Link in Catalan	Link in Czech
https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%B2_%E0%A4%AC%E0%A4%BE%E0%A4%A4%E0%A4%BF%E0%A4%A8%E0%A4%BE%E0%A4%B9_%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%87%E0%A4%A4%E0%A5%8D%E0%A4%B0	अल बातिनाह क्षेत्र	ar,ca,cs,de,en,es,eu,fr,hi,it,zh	https://en.wikipedia.org/wiki/Al_Batinah_Region	X	https://de.wikipedia.org/wiki/Al-Batina	X	https://zh.wikipedia.org/wiki/%E5%B7%B4%E6%8F%90%E5%A5%88%E5%8C%BA	https://fr.wikipedia.org/wiki/Al-Batina	https://es.wikipedia.org/wiki/Regi%C3%B3n_de_Batina	https://ar.wikipedia.org/wiki/%D9%85%D9%86%D8%B7%D9%82%D8%A9_%D8%A7%D9%84%D8%A8%D8%A7%D8%B7%D9%86%D8%A9	https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%B2_%E0%A4%AC%E0%A4%BE%E0%A4%A4%E0%A4%BF%E0%A4%A8%E0%A4%BE%E0%A4%B9_%E0%A4%95%E0%A5%8D%E0%A4%B7%E0%A5%87%E0%A4%A4%E0%A5%8D%E0%A4%B0	https://it.wikipedia.org/wiki/Regione_di_al-Batina	https://eu.wikipedia.org/wiki/Al_Batinah	https://ca.wikipedia.org/wiki/Al-Batina	https://cs.wikipedia.org/wiki/Al-B%C3%A1tina
https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A4%BE%E0%A4%93	मरान्हाओ	ar,ca,cs,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Maranh%C3%A3o	https://fi.wikipedia.org/wiki/Maranh%C3%A3o	https://de.wikipedia.org/wiki/Maranh%C3%A3o	https://sv.wikipedia.org/wiki/Maranh%C3%A3o	https://zh.wikipedia.org/wiki/%E9%A9%AC%E6%8B%89%E5%B0%BC%E6%98%82%E5%B7%9E	https://fr.wikipedia.org/wiki/Maranh%C3%A3o	https://es.wikipedia.org/wiki/Maranh%C3%A3o	https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D8%B1%D8%A7%D9%86%D9%87%D8%A7%D9%88	https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%B9%E0%A4%BE%E0%A4%93	https://it.wikipedia.org/wiki/Maranh%C3%A3o	https://eu.wikipedia.org/wiki/Maranh%C3%A3o	https://ca.wikipedia.org/wiki/Estat_de_Maranh%C3%A3o	https://cs.wikipedia.org/wiki/Maranh%C3%A3o
https://fr.wikipedia.org/wiki/Tokorozawa	Tokorozawa	ar,ca,de,en,es,eu,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Tokorozawa,_Saitama	https://fi.wikipedia.org/wiki/Tokorozawa	https://de.wikipedia.org/wiki/Tokorozawa	https://sv.wikipedia.org/wiki/Tokorozawa	https://zh.wikipedia.org/wiki/%E6%89%80%E6%BE%A4%E5%B8%82	https://fr.wikipedia.org/wiki/Tokorozawa	https://es.wikipedia.org/wiki/Tokorozawa_(Saitama)	https://ar.wikipedia.org/wiki/%D8%AA%D9%88%D9%83%D9%88%D8%B1%D9%88%D8%B2%D8%A7%D9%88%D8%A7_(%D8%B3%D8%A7%D9%8A%D8%AA%D8%A7%D9%85%D8%A7)	X	https://it.wikipedia.org/wiki/Tokorozawa	https://eu.wikipedia.org/wiki/Tokorozawa_(Saitama)	https://ca.wikipedia.org/wiki/Tokorozawa	X
https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%89%E0%A4%A8_%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%B0%E0%A4%A3	सिंक्रोट्रॉन विकिरण	ar,ca,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Synchrotron_radiation	https://fi.wikipedia.org/wiki/Synkrotronis%C3%A4teily	https://de.wikipedia.org/wiki/Synchrotronstrahlung	https://sv.wikipedia.org/wiki/Synkrotronstr%C3%A5lning	https://zh.wikipedia.org/wiki/%E5%90%8C%E6%AD%A5%E8%BE%90%E5%B0%84	https://fr.wikipedia.org/wiki/Rayonnement_synchrotron	https://es.wikipedia.org/wiki/Radiaci%C3%B3n_de_sincrotr%C3%B3n	https://ar.wikipedia.org/wiki/%D8%A5%D8%B4%D8%B9%D8%A7%D8%B9_%D8%B3%D9%86%D9%83%D8%B1%D9%88%D8%AA%D8%B1%D9%88%D9%86%D9%8A	https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%89%E0%A4%A8_%E0%A4%B5%E0%A4%BF%E0%A4%95%E0%A4%BF%E0%A4%B0%E0%A4%A3	https://it.wikipedia.org/wiki/Radiazione_di_sincrotrone	https://eu.wikipedia.org/wiki/Sinkrotroi-erradiazio	https://ca.wikipedia.org/wiki/Radiaci%C3%B3_de_sincrotr%C3%B3	X
https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%B8%E0%A4%AE%E0%A4%BE_%E0%A4%85%E0%A4%B2-%E0%A4%85%E0%A4%B6%E0%A4%A6	असमा अल-अशद	ar,ca,de,en,es,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Asma_al-Assad	https://fi.wikipedia.org/wiki/Asma_al-Assad	https://de.wikipedia.org/wiki/Asma_al-Assad	https://sv.wikipedia.org/wiki/Asma_al-Assad	https://zh.wikipedia.org/wiki/%E9%98%BF%E6%96%AF%E7%8E%9B%C2%B7%E9%98%BF%E8%90%A8%E5%BE%B7	https://fr.wikipedia.org/wiki/Asma_el-Assad	https://es.wikipedia.org/wiki/Asma_al-%C3%81sad	https://ar.wikipedia.org/wiki/%D8%A3%D8%B3%D9%85%D8%A7%D8%A1_%D8%A7%D9%84%D8%A3%D8%B3%D8%AF	https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%B8%E0%A4%AE%E0%A4%BE_%E0%A4%85%E0%A4%B2-%E0%A4%85%E0%A4%B6%E0%A4%A6	https://it.wikipedia.org/wiki/Asma_al-Assad	X	https://ca.wikipedia.org/wiki/Asma_al-Assad	X
https://ar.wikipedia.org/wiki/%D9%86%D9%87%D8%B1_%D8%A8%D9%8A%D9%86%D9%8A%D8%BA%D8%A7	نهر بينيغا	ar,cs,de,en,es,fi,fr,it,zh	https://en.wikipedia.org/wiki/Pinega_(river)	https://fi.wikipedia.org/wiki/Pinega	https://de.wikipedia.org/wiki/Pinega	X	https://zh.wikipedia.org/wiki/%E7%9A%AE%E6%B6%85%E5%8A%A0%E6%B2%B3	https://fr.wikipedia.org/wiki/Pinega	https://es.wikipedia.org/wiki/R%C3%ADo_Pinega	https://ar.wikipedia.org/wiki/%D9%86%D9%87%D8%B1_%D8%A8%D9%8A%D9%86%D9%8A%D8%BA%D8%A7	X	https://it.wikipedia.org/wiki/Pinega	X	X	https://cs.wikipedia.org/wiki/Pin%C4%9Bga
https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%97%E0%A4%B0%E0%A4%A4%E0%A4%9F	सागरतट	ar,ca,cs,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Coast	https://fi.wikipedia.org/wiki/Rannikko	https://de.wikipedia.org/wiki/K%C3%BCste	https://sv.wikipedia.org/wiki/Kust	https://zh.wikipedia.org/wiki/%E5%B2%B8	https://fr.wikipedia.org/wiki/C%C3%B4te_(g%C3%A9ographie)	https://es.wikipedia.org/wiki/Costa	https://ar.wikipedia.org/wiki/%D8%B3%D8%A7%D8%AD%D9%84	https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A4%BE%E0%A4%97%E0%A4%B0%E0%A4%A4%E0%A4%9F	https://it.wikipedia.org/wiki/Costa	https://eu.wikipedia.org/wiki/Itsasertz	https://ca.wikipedia.org/wiki/Costa	https://cs.wikipedia.org/wiki/Pob%C5%99e%C5%BE%C3%AD
https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A8_%E0%A4%A8%E0%A5%87%E0%A4%9F%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%95	बुद्धिमान नेटवर्क	ar,cs,de,en,fr,hi,it,zh	https://en.wikipedia.org/wiki/Intelligent_Network	X	https://de.wikipedia.org/wiki/Intelligentes_Netz	X	https://zh.wikipedia.org/wiki/%E6%99%BA%E8%83%BD%E7%BD%91	https://fr.wikipedia.org/wiki/Intelligent_Network	X	https://ar.wikipedia.org/wiki/%D8%AA%D9%88%D8%A7%D8%B5%D9%84_%D8%B0%D9%83%D9%8A	https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%81%E0%A4%A6%E0%A5%8D%E0%A4%A7%E0%A4%BF%E0%A4%AE%E0%A4%BE%E0%A4%A8_%E0%A4%A8%E0%A5%87%E0%A4%9F%E0%A4%B5%E0%A4%B0%E0%A5%8D%E0%A4%95	https://it.wikipedia.org/wiki/Rete_intelligente	X	X	https://cs.wikipedia.org/wiki/Inteligentn%C3%AD_s%C3%AD%C5%A5_(telekomunikace)
https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D9%88%D9%84_%D9%88%D9%8A%D9%84%D8%B1_(%D9%81%D9%86%D8%A7%D9%86)	باول ويلر (فنان)	ar,ca,cs,de,en,es,eu,fi,fr,it,sv	https://en.wikipedia.org/wiki/Paul_Weller	https://fi.wikipedia.org/wiki/Paul_Weller	https://de.wikipedia.org/wiki/Paul_Weller	https://sv.wikipedia.org/wiki/Paul_Weller	X	https://fr.wikipedia.org/wiki/Paul_Weller	https://es.wikipedia.org/wiki/Paul_Weller	https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D9%88%D9%84_%D9%88%D9%8A%D9%84%D8%B1_(%D9%81%D9%86%D8%A7%D9%86)	X	https://it.wikipedia.org/wiki/Paul_Weller	https://eu.wikipedia.org/wiki/Paul_Weller	https://ca.wikipedia.org/wiki/Paul_Weller	https://cs.wikipedia.org/wiki/Paul_Weller
https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A4%9F%E0%A5%80%E0%A4%AF_%E0%A4%AE%E0%A5%88%E0%A4%A6%E0%A4%BE%E0%A4%A8	तटीय मैदान	ar,ca,en,es,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Coastal_plain	X	X	https://sv.wikipedia.org/wiki/Kustsl%C3%A4tt	https://zh.wikipedia.org/wiki/%E6%B5%B7%E5%B2%B8%E5%B9%B3%E5%8E%9F	https://fr.wikipedia.org/wiki/Plaine_c%C3%B4ti%C3%A8re	https://es.wikipedia.org/wiki/Llanura_costera	https://ar.wikipedia.org/wiki/%D8%B3%D9%87%D9%84_%D8%B3%D8%A7%D8%AD%D9%84%D9%8A	https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A4%9F%E0%A5%80%E0%A4%AF_%E0%A4%AE%E0%A5%88%E0%A4%A6%E0%A4%BE%E0%A4%A8	https://it.wikipedia.org/wiki/Piana_costiera	X	https://ca.wikipedia.org/wiki/Plana_litoral	X
https://fr.wikipedia.org/wiki/Nypa_fruticans	Nypa fruticans	ar,cs,de,en,es,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Nypa_fruticans	https://fi.wikipedia.org/wiki/Nipapalmu	https://de.wikipedia.org/wiki/Nipapalme	https://sv.wikipedia.org/wiki/Nypa_fruticans	https://zh.wikipedia.org/wiki/%E6%B0%B4%E6%A4%B0	https://fr.wikipedia.org/wiki/Nypa_fruticans	https://es.wikipedia.org/wiki/Nypa_fruticans	https://ar.wikipedia.org/wiki/%D9%86%D8%AE%D9%84%D8%A9_%D9%86%D9%8A%D8%A8%D8%A7	X	https://it.wikipedia.org/wiki/Nypa_fruticans	X	X	https://cs.wikipedia.org/wiki/Nypa_cukrod%C3%A1rn%C3%A1
https://fr.wikipedia.org/wiki/Audi_80	Audi 80	ar,cs,en,es,fi,fr,it,sv	https://en.wikipedia.org/wiki/Audi_80	https://fi.wikipedia.org/wiki/Audi_80	X	https://sv.wikipedia.org/wiki/Audi_80	X	https://fr.wikipedia.org/wiki/Audi_80	https://es.wikipedia.org/wiki/Audi_80	https://ar.wikipedia.org/wiki/%D8%A3%D9%88%D8%AF%D9%8A_80	X	https://it.wikipedia.org/wiki/Audi_80	X	X	https://cs.wikipedia.org/wiki/Audi_80
https://fr.wikipedia.org/wiki/Dros%C3%A9ra_%C3%A0_feuilles_rondes	Droséra à feuilles rondes	ar,ca,cs,de,en,es,eu,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Drosera_rotundifolia	https://fi.wikipedia.org/wiki/Py%C3%B6re%C3%A4lehtikihokki	https://de.wikipedia.org/wiki/Rundbl%C3%A4ttriger_Sonnentau	https://sv.wikipedia.org/wiki/Rundsilesh%C3%A5r	https://zh.wikipedia.org/wiki/%E5%9C%93%E8%91%89%E8%8C%85%E8%86%8F%E8%8F%9C	https://fr.wikipedia.org/wiki/Dros%C3%A9ra_%C3%A0_feuilles_rondes	https://es.wikipedia.org/wiki/Drosera_rotundifolia	https://ar.wikipedia.org/wiki/%D9%86%D8%AF%D9%8A%D8%A9_%D9%85%D8%B3%D8%AA%D8%AF%D9%8A%D8%B1%D8%A9_%D8%A7%D9%84%D8%A3%D9%88%D8%B1%D8%A7%D9%82	X	https://it.wikipedia.org/wiki/Drosera_rotundifolia	https://eu.wikipedia.org/wiki/Drosera_rotundifolia	https://ca.wikipedia.org/wiki/Herba_de_la_gota	https://cs.wikipedia.org/wiki/Rosnatka_okrouhlolist%C3%A1
https://hi.wikipedia.org/wiki/%E0%A4%9C%E0%A4%B0%E0%A4%BE%E0%A4%B0%E0%A5%8B%E0%A4%97%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE	जरारोगविद्या	ar,ca,cs,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Geriatrics	https://fi.wikipedia.org/wiki/Geriatria	https://de.wikipedia.org/wiki/Geriatrie	https://sv.wikipedia.org/wiki/Geriatrik	https://zh.wikipedia.org/wiki/%E8%80%81%E4%BA%BA%E9%86%AB%E5%AD%B8	https://fr.wikipedia.org/wiki/G%C3%A9riatrie	https://es.wikipedia.org/wiki/Geriatr%C3%ADa	https://ar.wikipedia.org/wiki/%D8%B7%D8%A8_%D8%A7%D9%84%D9%85%D8%B3%D9%86%D9%8A%D9%86	https://hi.wikipedia.org/wiki/%E0%A4%9C%E0%A4%B0%E0%A4%BE%E0%A4%B0%E0%A5%8B%E0%A4%97%E0%A4%B5%E0%A4%BF%E0%A4%A6%E0%A5%8D%E0%A4%AF%E0%A4%BE	https://it.wikipedia.org/wiki/Geriatria	https://eu.wikipedia.org/wiki/Geriatria	https://ca.wikipedia.org/wiki/Geriatria	https://cs.wikipedia.org/wiki/Geriatrie
https://hi.wikipedia.org/wiki/%E0%A4%AF%E0%A5%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%A8_%E0%A4%95%E0%A4%BE_%E0%A4%A7%E0%A5%8D%E0%A4%B5%E0%A4%9C	यूक्रेन का ध्वज	ar,ca,cs,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Flag_of_Ukraine	https://fi.wikipedia.org/wiki/Ukrainan_lippu	https://de.wikipedia.org/wiki/Flagge_der_Ukraine	https://sv.wikipedia.org/wiki/Ukrainas_flagga	https://zh.wikipedia.org/wiki/%E7%83%8F%E5%85%8B%E8%98%AD%E5%9C%8B%E6%97%97	https://fr.wikipedia.org/wiki/Drapeau_de_l%27Ukraine	https://es.wikipedia.org/wiki/Bandera_de_Ucrania	https://ar.wikipedia.org/wiki/%D8%B9%D9%84%D9%85_%D8%A3%D9%88%D9%83%D8%B1%D8%A7%D9%86%D9%8A%D8%A7	https://hi.wikipedia.org/wiki/%E0%A4%AF%E0%A5%82%E0%A4%95%E0%A5%8D%E0%A4%B0%E0%A5%87%E0%A4%A8_%E0%A4%95%E0%A4%BE_%E0%A4%A7%E0%A5%8D%E0%A4%B5%E0%A4%9C	https://it.wikipedia.org/wiki/Bandiera_dell%27Ucraina	https://eu.wikipedia.org/wiki/Ukrainako_bandera	https://ca.wikipedia.org/wiki/Bandera_d%27Ucra%C3%AFna	https://cs.wikipedia.org/wiki/Ukrajinsk%C3%A1_vlajka
https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%87%E0%A4%B6%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%BE	पेशमर्गा	ar,ca,cs,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Peshmerga	https://fi.wikipedia.org/wiki/Peshmerga	https://de.wikipedia.org/wiki/Peschmerga	https://sv.wikipedia.org/wiki/Peshmerga	https://zh.wikipedia.org/wiki/%E4%BD%A9%E4%BB%80%E6%A2%85%E6%A0%BC	https://fr.wikipedia.org/wiki/Peshmerga	https://es.wikipedia.org/wiki/Peshmerga	https://ar.wikipedia.org/wiki/%D8%A8%D9%8A%D8%B4%D9%85%D8%B1%D9%83%D8%A9	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%87%E0%A4%B6%E0%A4%AE%E0%A4%B0%E0%A5%8D%E0%A4%97%E0%A4%BE	https://it.wikipedia.org/wiki/Peshmerga	https://eu.wikipedia.org/wiki/Pexmerga	https://ca.wikipedia.org/wiki/Peixmerga	https://cs.wikipedia.org/wiki/Pe%C5%A1merga
https://hi.wikipedia.org/wiki/%E0%A4%A1%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%B0%E0%A4%BE%E0%A4%B2%E0%A5%81%E0%A4%AE%E0%A4%BF%E0%A4%A8	ड्यूरालुमिन	ar,ca,cs,de,en,es,eu,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Duralumin	https://fi.wikipedia.org/wiki/Duralumiini	https://de.wikipedia.org/wiki/Duraluminium	https://sv.wikipedia.org/wiki/Duraluminium	https://zh.wikipedia.org/wiki/%E6%9D%9C%E6%8B%89%E9%8B%81	https://fr.wikipedia.org/wiki/Alliages_d%27aluminium_pour_corroyage#Série_2000_(aluminium_cuivre)	https://es.wikipedia.org/wiki/Duraluminio	https://ar.wikipedia.org/wiki/%D8%AF%D9%88%D8%B1%D8%A7%D9%84%D9%88%D9%85%D9%8A%D9%86	https://hi.wikipedia.org/wiki/%E0%A4%A1%E0%A5%8D%E0%A4%AF%E0%A5%82%E0%A4%B0%E0%A4%BE%E0%A4%B2%E0%A5%81%E0%A4%AE%E0%A4%BF%E0%A4%A8	https://it.wikipedia.org/wiki/Duralluminio	https://eu.wikipedia.org/wiki/Duraluminio	https://ca.wikipedia.org/wiki/Duralumini	https://cs.wikipedia.org/wiki/Dural
https://fr.wikipedia.org/wiki/Hrodna	Hrodna	ar,ca,cs,de,en,es,eu,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Grodno	https://fi.wikipedia.org/wiki/Hrodna	https://de.wikipedia.org/wiki/Hrodna	https://sv.wikipedia.org/wiki/Hrodna	https://zh.wikipedia.org/wiki/%E6%A0%BC%E7%BD%97%E5%BE%B7%E8%AF%BA	https://fr.wikipedia.org/wiki/Hrodna	https://es.wikipedia.org/wiki/Grodno	https://ar.wikipedia.org/wiki/%D8%BA%D8%B1%D9%88%D8%AF%D9%86%D9%88	X	https://it.wikipedia.org/wiki/Hrodna	https://eu.wikipedia.org/wiki/Hrodna	https://ca.wikipedia.org/wiki/Hrodna	https://cs.wikipedia.org/wiki/Grodno
https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%B2%E0%A5%8D%E0%A4%AA	कल्प	ar,ca,de,en,es,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Kalpa_(time)	https://fi.wikipedia.org/wiki/Kalpa_(ajanjakso)	https://de.wikipedia.org/wiki/Kalpa_(Mythologie)	https://sv.wikipedia.org/wiki/Kalpa_(tidsenhet)	https://zh.wikipedia.org/wiki/%E5%8A%AB_(%E6%99%82%E9%96%93)	https://fr.wikipedia.org/wiki/Kalpa_(temps)	https://es.wikipedia.org/wiki/Kalpa	https://ar.wikipedia.org/wiki/%D9%83%D8%A7%D9%84%D8%A8%D8%A7_(%D9%81%D8%AA%D8%B1%D8%A9)	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%B2%E0%A5%8D%E0%A4%AA	https://it.wikipedia.org/wiki/Kalpa	X	https://ca.wikipedia.org/wiki/Kalpa	X
https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%B2_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3	काल समीकरण	ar,ca,cs,de,en,es,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/Equation_of_time	X	https://de.wikipedia.org/wiki/Zeitgleichung	https://sv.wikipedia.org/wiki/Tidsekvationen	https://zh.wikipedia.org/wiki/%E5%9D%87%E6%99%82%E5%B7%AE	https://fr.wikipedia.org/wiki/%C3%89quation_du_temps	https://es.wikipedia.org/wiki/Ecuaci%C3%B3n_del_tiempo	https://ar.wikipedia.org/wiki/%D9%85%D8%B9%D8%A7%D8%AF%D9%84%D8%A9_%D8%A7%D9%84%D8%AA%D9%88%D9%82%D9%8A%D8%AA	https://hi.wikipedia.org/wiki/%E0%A4%95%E0%A4%BE%E0%A4%B2_%E0%A4%B8%E0%A4%AE%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3	https://it.wikipedia.org/wiki/Equazione_del_tempo	X	https://ca.wikipedia.org/wiki/Equaci%C3%B3_de_temps	https://cs.wikipedia.org/wiki/%C4%8Casov%C3%A1_rovnice
https://ar.wikipedia.org/wiki/%D8%AA%D8%A7%D8%A8%D9%88%D8%B1_(%D8%A2%D9%8A%D9%88%D8%A7)	تابور (آيوا)	ar,ca,en,es,eu,fr,it,sv,zh	https://en.wikipedia.org/wiki/Tabor,_Iowa	X	X	https://sv.wikipedia.org/wiki/Tabor,_Iowa	https://zh.wikipedia.org/wiki/%E6%B3%B0%E4%BC%AF_(%E8%89%BE%E5%A5%A5%E7%93%A6%E5%B7%9E)	https://fr.wikipedia.org/wiki/Tabor_(Iowa)	https://es.wikipedia.org/wiki/Tabor_(Iowa)	https://ar.wikipedia.org/wiki/%D8%AA%D8%A7%D8%A8%D9%88%D8%B1_(%D8%A2%D9%8A%D9%88%D8%A7)	X	https://it.wikipedia.org/wiki/Tabor_(Iowa)	https://eu.wikipedia.org/wiki/Tabor_(Iowa)	https://ca.wikipedia.org/wiki/Tabor_(Iowa)	X
https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%82%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF_%E0%A4%AE%E0%A5%8B%E0%A4%AC%E0%A4%BE%E0%A4%87%E0%A4%B2_%E0%A4%89%E0%A4%AA%E0%A4%95%E0%A4%B0%E0%A4%A3_%E0%A4%AA%E0%A4%B9%E0%A4%9A%E0%A4%BE%E0%A4%A8	अंतर्राष्ट्रीय मोबाइल उपकरण पहचान	ar,ca,cs,de,en,es,fi,fr,hi,it,sv,zh	https://en.wikipedia.org/wiki/International_Mobile_Equipment_Identity	https://fi.wikipedia.org/wiki/International_Mobile_Equipment_Identity	https://de.wikipedia.org/wiki/International_Mobile_Equipment_Identity	https://sv.wikipedia.org/wiki/IMEI	https://zh.wikipedia.org/wiki/%E5%9B%BD%E9%99%85%E7%A7%BB%E5%8A%A8%E8%AE%BE%E5%A4%87%E8%AF%86%E5%88%AB%E7%A0%81	https://fr.wikipedia.org/wiki/International_Mobile_Equipment_Identity	https://es.wikipedia.org/wiki/IMEI	https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%87%D9%88%D9%8A%D8%A9_%D8%A7%D9%84%D8%AF%D9%88%D9%84%D9%8A%D8%A9_%D9%84%D9%84%D8%A3%D8%AC%D9%87%D8%B2%D8%A9_%D8%A7%D9%84%D9%85%D8%AA%D9%86%D9%82%D9%84%D8%A9	https://hi.wikipedia.org/wiki/%E0%A4%85%E0%A4%82%E0%A4%A4%E0%A4%B0%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF_%E0%A4%AE%E0%A5%8B%E0%A4%AC%E0%A4%BE%E0%A4%87%E0%A4%B2_%E0%A4%89%E0%A4%AA%E0%A4%95%E0%A4%B0%E0%A4%A3_%E0%A4%AA%E0%A4%B9%E0%A4%9A%E0%A4%BE%E0%A4%A8	https://it.wikipedia.org/wiki/International_Mobile_Equipment_Identity	X	https://ca.wikipedia.org/wiki/IMEI	https://cs.wikipedia.org/wiki/IMEI
https://ar.wikipedia.org/wiki/%D8%A5%D9%86%D8%AC%D9%8A%D8%A8%D9%88%D8%B1%D8%BA_%D8%A8%D8%A7%D8%AE%D9%85%D8%A7%D9%86	إنجيبورغ باخمان	ar,ca,cs,de,en,es,eu,fi,fr,it,sv,zh	https://en.wikipedia.org/wiki/Ingeborg_Bachmann	https://fi.wikipedia.org/wiki/Ingeborg_Bachmann	https://de.wikipedia.org/wiki/Ingeborg_Bachmann	https://sv.wikipedia.org/wiki/Ingeborg_Bachmann	https://zh.wikipedia.org/wiki/%E8%8B%B1%E6%A0%BC%E5%8D%9A%E6%A0%BC%C2%B7%E5%B7%B4%E8%B5%AB%E6%9B%BC	https://fr.wikipedia.org/wiki/Ingeborg_Bachmann	https://es.wikipedia.org/wiki/Ingeborg_Bachmann	https://ar.wikipedia.org/wiki/%D8%A5%D9%86%D8%AC%D9%8A%D8%A8%D9%88%D8%B1%D8%BA_%D8%A8%D8%A7%D8%AE%D9%85%D8%A7%D9%86	X	https://it.wikipedia.org/wiki/Ingeborg_Bachmann	https://eu.wikipedia.org/wiki/Ingeborg_Bachmann	https://ca.wikipedia.org/wiki/Ingeborg_Bachmann	https://cs.wikipedia.org/wiki/Ingeborg_Bachmannov%C3%A1
