primary_url	fi_url	title	languages	question	alt_question
https://fr.wikipedia.org/wiki/Thasos_(%C3%AEle)	https://fi.wikipedia.org/wiki/Thásos	Thásos	fi,sv,zh	Millä nimillä Thásos tunnettiin antiikin aikana?	
https://zh.wikipedia.org/wiki/%E7%BD%97%E8%90%A8%E9%87%8C%E5%A5%A5	https://fi.wikipedia.org/wiki/Rosario_(Argentiina)	Rosario (Argentiina)	fi,sv,zh,fr	Ketä merkittäviä henkilöitä on lähtöisin Rosariosta?	Onko Rosariossa lentokenttää?
https://en.wikipedia.org/wiki/Irrawaddy_River	https://fi.wikipedia.org/wiki/Iravadi	Iravadi	fi,sv,zh,fr	Mistä Iravadi on mahdollisesti saanut nimensä?	Mikä on Iravadin suurin sivujoki?
https://fr.wikipedia.org/wiki/Dissidia:_Final_Fantasy	https://fi.wikipedia.org/wiki/Dissidia_Final_Fantasy	Dissidia Final Fantasy	fi,sv,zh	Mille pelikonsolille Dissidia Final Fantasy julkaistiin?	Montako hahmoa Dissidia Final Fantasy -videopelissä on?
https://fr.wikipedia.org/wiki/G%C3%B6d%C3%B6ll%C5%91	https://fi.wikipedia.org/wiki/Gödöllő	Gödöllő	fi,sv,zh	Mitä taidesuuntausta Gödöllőssä sijaitseva Grassalkovichin palatsi edustaa?	Missä kaupungissa sijaitsee Grassalkovichin palatsi?
https://sv.wikipedia.org/wiki/Carlo_Gozzi	https://fi.wikipedia.org/wiki/Carlo_Gozzi	Carlo Gozzi	fr,fi,zh	Minkä näytelmäkirjallisuuden alalajin kirjoittajana Carlo Gozzi pääosin tunnetaan?	Mikä oli Carlo Gozzin veljen ammatti?
https://fr.wikipedia.org/wiki/Gordon_Strachan	https://fi.wikipedia.org/wiki/Gordon_Strachan	Gordon Strachan	fi,sv,zh	Mikä on Gavin Strachanin isän ammatti?	Mitä pelipaikkaa Gordon Strachan pelasi?
https://zh.wikipedia.org/wiki/%E4%BA%9A%E5%8E%86%E5%B1%B1%E5%BE%B7%E7%BD%97%C2%B7%E6%99%AE%E5%A5%87%E5%B0%BC	https://fi.wikipedia.org/wiki/Alessandro_Puccini	Alessandro Puccini	fi,fr,sv	Minkä lajin edustaja on Alessandro Puccini?	Mitä seuraa Alessandro Puccini edustaa?
https://zh.wikipedia.org/wiki/%E5%A4%A9%E7%90%86_(%E5%84%92%E5%AE%B6)	https://fi.wikipedia.org/wiki/Li_(kiinalainen_kosmologia)	Li (kiinalainen kosmologia)	fi,sv	Mitä li tarkoittaa kiinalaisessa kosmologiassa?	
https://fr.wikipedia.org/wiki/111_West_57th_Street	https://fi.wikipedia.org/wiki/111_West_57th_Street	111 West 57th Street	fi,sv,zh	Miten 111 West 57th Streetiä on pyritty vakauttamaan esimerkiksi kovan tuulen sattuessa? 	
https://fr.wikipedia.org/wiki/Cirrostratus	https://fi.wikipedia.org/wiki/Harsopilvi	Harsopilvi	fi,sv,zh	Miten harsopilvet muodostuvat?	
https://sv.wikipedia.org/wiki/Guillaume_Bud%C3%A9	https://fi.wikipedia.org/wiki/Guillaume_Budé	Guillaume Budé	fr,fi,zh	Minkä tutkimuslaitoksen perustamiseen Guillaume Budé on merkittävästi vaikuttanut?	Missä yliopistossa Guillaume Budé opiskeli oikeustiedettä?
https://sv.wikipedia.org/wiki/Gammelstaden,_Helsingfors	https://fi.wikipedia.org/wiki/Vanhakaupunki_(Helsinki)	Vanhakaupunki (Helsinki)	fr,fi	Mihin suurpiiriin Helsingin kaupunginosa nimeltä Vanhakaupunki kuuluu?	Minkä kylän paikalle Helsinki alkujaan perustettiin?
