primary_url	fi_url	title	languages	question	alt_question
https://fr.wikipedia.org/wiki/The_Leftovers	https://fi.wikipedia.org/wiki/The_Leftovers	The Leftovers	fr,en,fi,sv	Ketkä loivat The Leftovers -draamasarjan?
https://fr.wikipedia.org/wiki/FEAR_(jeu_vid%C3%A9o)	https://fi.wikipedia.org/wiki/F.E.A.R.	F.E.A.R.	fr,en,fi,sv,zh	Mikä on F.E.A.R.-videopelin pääasiallinen kauhun lähde?	Mistä F.E.A.R.-pelin kauhuteema on saanut vaikutteita?
https://zh.wikipedia.org/wiki/%E5%8D%A1%E9%BD%90%E7%BA%B3%E5%B7%9E	https://fi.wikipedia.org/wiki/Katsina_(osavaltio)	Katsina (osavaltio)	zh,en,fi,fr,sv	Mitkä ovat Katsinan suurimmat väestöryhmät?	Missä Katsina sijaitsee?
https://sv.wikipedia.org/wiki/Dave_Tippett	https://fi.wikipedia.org/wiki/Dave_Tippett	Dave Tippett	sv,en,fr,fi,zh	Missä joukkueessa Dave Tippett aloitti ammattilaisuransa?	Missä joukkueessa Dave Tippett toimi ensimmäisen kerran valmentajana?
https://fr.wikipedia.org/wiki/Championnat_d%27Europe_f%C3%A9minin_de_handball_2016	https://fi.wikipedia.org/wiki/Käsipallon_naisten_Euroopan-mestaruuskilpailut_2016	Käsipallon naisten Euroopan-mestaruuskilpailut 2016	fr,en,fi,sv	Kuka valittiin vuoden 2016 käsipallon naisten Euroopan-mestaruuskilpailujen arvokkaimmaksi pelaajaksi?	Missä kaupungeissa vuoden 2016 käsipallon naisten Euroopan-mestaruuskilpailut järjestettiin?
https://sv.wikipedia.org/wiki/Alemanner	https://fi.wikipedia.org/wiki/Alemannit	Alemannit	sv,en,fr,fi,zh	Mihin tapahtumaan liittyen alemannit mainitaan ensimmäisen kerran kirjallisissa lähteissä?	
https://zh.wikipedia.org/wiki/%E9%A9%AC%E5%85%8B%C2%B7%E6%B2%83%E7%BA%B3	https://fi.wikipedia.org/wiki/Mark_Warner	Mark Warner	zh,en,fi,fr,sv	Mitä osavaltiota Mark Warner edustaa Yhdysvaltain senaatissa?	Kuka on Mark Robert Warnerin vaimo?
https://sv.wikipedia.org/wiki/Choe_Ryong-hae	X	Choe Ryong-hae	sv,en,fr,zh		
https://zh.wikipedia.org/wiki/%E4%B8%96%E7%95%8C%E5%9B%BD%E9%99%85%E8%B1%A1%E6%A3%8B%E8%81%94%E5%90%88%E4%BC%9A	https://fi.wikipedia.org/wiki/Maailman_shakkiliitto	Maailman shakkiliitto	zh,en,fi,fr,sv	Mikä on Maailman shakkiliiton motto?	Missä Maailman shakkiliitto perustettiin?
https://zh.wikipedia.org/wiki/%E6%8B%89%E6%B2%99%E4%BD%A9%E5%8B%92%E5%9B%BE%E9%98%BF%E7%BD%97	X	拉沙佩勒图阿罗	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E6%96%B0%E7%BC%AC%E8%8D%89%E5%B1%9E	https://fi.wikipedia.org/wiki/Vuonankaalit	Vuonankaalit	zh,en,fi,fr,sv	Mihin kasviheimoon vuonankaalit kuuluvat?	Esiintyykö vuonankaalia Suomessa luonnonvaraisena?
https://fr.wikipedia.org/wiki/Adriana_Lisboa	https://fi.wikipedia.org/wiki/Adriana_Lisboa	Adriana Lisboa	fr,en,fi,sv	Mistä Adriana Lisboa erityisesti tunnetaan?	Kirjoittaako Adriana Lisboa vain runoutta?
https://fr.wikipedia.org/wiki/Liaison_m%C3%A9tallique	https://fi.wikipedia.org/wiki/Metallisidos	Metallisidos	fr,en,fi,sv,zh	Mikä metallisidos on?
https://en.wikipedia.org/wiki/Arts_and_Humanities_Citation_Index	https://fi.wikipedia.org/wiki/Arts_%26_Humanities_Citation_Index	Arts & Humanities Citation Index	en,fr,fi,zh	Keskittyykö Taiteiden ja humanististen tieteiden viittausindeksi (A&HCI) ainoastaan taiteen ja humanististen tieteiden oppiaineisiin?	Mistä syystä Rainer Enrique Hamel on kritisoinut Taiteiden ja humanististen tieteiden viittausindeksiä?
https://fr.wikipedia.org/wiki/Infiniti_G	https://fi.wikipedia.org/wiki/Infiniti_G20	Infiniti G	fr,en,fi,zh	Millä sloganilla Infiniti G20:tä myytiin?	Minkä Euroopassa myydyn auton kanssa Infiniti G20 oli lähes identtinen?
https://sv.wikipedia.org/wiki/Vaux-en-Ami%C3%A9nois	X	Vaux-en-Amiénois	sv,en,fr,zh		
https://fr.wikipedia.org/wiki/Sminthuridae	https://fi.wikipedia.org/wiki/Pallohyppiäiset	Pallohyppiäiset	fr,en,fi,sv	Mitä pallohyppiäiset ovat?	
https://zh.wikipedia.org/wiki/VinFast	https://fi.wikipedia.org/wiki/VinFast	VinFast	zh,en,fi,fr,sv	Missä VinFastin ensimmäiset automallit esiteltiin?	Mitä ajoneuvoja VinFast valmistaa?
https://fr.wikipedia.org/wiki/Omega_Centauri	https://fi.wikipedia.org/wiki/Omega_Centauri	Omega Centauri	fr,en,fi,sv,zh	Kuka löysi Omega Centauri -tähtijoukon?	Milloin Omega Centauri voidaan nähdä Suomessa?
https://fr.wikipedia.org/wiki/Corneille_%C3%A0_t%C3%AAte_brune	https://fi.wikipedia.org/wiki/Ruskopäävaris	Ruskopäävaris	fr,en,fi,sv,zh	Tavataanko ruskopäävarista Suomessa?	Montako ruskopäävariksen alalajia tunnetaan?
https://zh.wikipedia.org/wiki/%E5%9F%83%E5%85%8B%E6%A3%AE_(%E5%BE%B7%E5%9B%BD)	X	埃克森 (德国)	zh,en,fr,sv		
https://sv.wikipedia.org/wiki/Hugh_Fraser	https://fi.wikipedia.org/wiki/Hugh_Fraser	Hugh Fraser	sv,en,fr,fi	Mistä Hugh Fraser on erityisesti tunnettu?	Ketä Hugh Fraser esittää Hercule Poirot -televisiosarjassa?
https://sv.wikipedia.org/wiki/Amoncourt	X	Amoncourt	sv,en,fr,zh		
https://zh.wikipedia.org/wiki/%E8%81%8C%E4%B8%9A%E6%9D%80%E6%89%8B_(%E7%94%B5%E5%BD%B1)	X	职业杀手 (电影)	zh,en,fr,sv		
https://zh.wikipedia.org/wiki/%E9%94%A1%E4%BC%8A%E6%98%82%E5%8F%A4%E8%B4%B9%E6%81%A9	X	锡伊昂古费恩	zh,en,fr,sv		
https://fr.wikipedia.org/wiki/Canon_EOS_70D	https://fi.wikipedia.org/wiki/Canon_EOS_70D	Canon EOS 70D	fr,en,fi,sv,zh	Minkälainen kenno Canon EOS D-70 -kamerassa on?
https://fr.wikipedia.org/wiki/Nina_Curtis	X	Nina Curtis	fr,en,sv,zh		
https://zh.wikipedia.org/wiki/%E7%B4%84%E7%BF%B0%C2%B7%E8%8F%AF%E7%89%B9%E6%96%AF	https://fi.wikipedia.org/wiki/John_Waters	John Waters	zh,en,fi,fr,sv	Millä nimityksellä kirjailija William S. Burroughs nimitti John Watersia?	
https://en.wikipedia.org/wiki/Delta,_British_Columbia	https://fi.wikipedia.org/wiki/Delta_(Kanada)	Delta (Kanada)	en,fr,fi,sv,zh	Mistä asuinalueista Kanadassa sijaitseva Delta koostuu?	Minkä kaupungin metropolialueeseen Delta kuuluu?
https://zh.wikipedia.org/wiki/%E9%98%BF%E7%88%BE%E5%A1%94%E8%BF%AA%E7%B4%8D_(%E5%8A%A0%E5%88%A9%E7%A6%8F%E5%B0%BC%E4%BA%9E%E5%B7%9E)	https://fi.wikipedia.org/wiki/Altadena	Altadena	zh,en,fi,fr,sv	Kuinka paljon lunta Altadenassa keskimäärin sataa vuodessa?
https://en.wikipedia.org/wiki/Brothers_in_Arms_(album)	https://fi.wikipedia.org/wiki/Brothers_in_Arms_(albumi)	Brothers in Arms (albumi)	en,fr,fi,sv	Mihin tapahtumiin Brothers in Armsin neljä viimeistä kappaletta erityisesti keskittyvät?	Monesko Dire Straitsin albumi Brothers in Arms oli?
https://en.wikipedia.org/wiki/Susan_Mayer	https://fi.wikipedia.org/wiki/Susan_Mayer	Susan Mayer	en,fr,fi,sv,zh	Missä naapurustossa Susan Mayer asuu televisiosarjassa Täydelliset naiset?	Mikä on Teri Hatcherin hahmon nimi televisiosarjassa Täydelliset naiset?
https://fr.wikipedia.org/wiki/Al%C3%A9m_Para%C3%ADba	X	Além Paraíba	fr,en,sv,zh		
https://fr.wikipedia.org/wiki/Ab%C3%A1dszal%C3%B3k	X	Abádszalók	fr,en,sv,zh		
https://zh.wikipedia.org/wiki/%E4%B8%8A%E6%A2%85%E5%B0%94%E8%A5%BF	https://fi.wikipedia.org/wiki/Mercy-le-Haut	Mercy-le-Haut	zh,en,fi,fr,sv	Miehittikö Saksa koskaan Mercy-le-Hautia?	Millä alueella Mercy-le-Haut sijaitsee?
https://zh.wikipedia.org/wiki/%E8%AD%A6%E5%AF%9F%E5%AD%A6%E6%A0%A1_(%E7%94%B5%E5%BD%B1)	https://fi.wikipedia.org/wiki/Poliisiopisto_(elokuva)	Poliisiopisto (elokuva)	zh,en,fi,fr,sv	Mitä hahmoa David Graf näytteli Poliisiopisto-elokuvassa?
https://fr.wikipedia.org/wiki/Moshood_Abiola	https://fi.wikipedia.org/wiki/Moshood_Abiola	Moshood Abiola	fr,en,fi,sv	Mistä syystä Moshood Abiolasta ei tullut Nigerian presidenttiä?
https://zh.wikipedia.org/wiki/%E4%BF%AE%E8%BE%9E%E5%AD%A6	https://fi.wikipedia.org/wiki/Retoriikka	Retoriikka	zh,en,fi,fr,en-simple,sv		
https://zh.wikipedia.org/wiki/%E7%83%8F%E5%85%8B%E8%98%AD%E5%BA%AB%E9%82%A6	https://fi.wikipedia.org/wiki/Ukrainan_karbovanets	Ukrainan karbovanets	zh,en,fi,fr	Minä vuosikymmeninä Ukrainan karbovanets on ollut käytössä? 	
https://fr.wikipedia.org/wiki/Pachychilon_pictum	X	Pachychilon pictum	fr,en,sv,zh		
https://zh.wikipedia.org/wiki/%E5%90%89%E5%88%97%E4%BD%93%E8%82%B2%E5%9C%BA	https://fi.wikipedia.org/wiki/Gillette_Stadium	Gillette Stadium	zh,en,fi,fr,sv	Minkälainen kenttä Gillette Stadiumilla on ollut vuodesta 2006 lähtien?
https://fr.wikipedia.org/wiki/Oxycarenidae	X	Oxycarenidae	fr,en,sv,zh		
https://sv.wikipedia.org/wiki/Microsoft_Edge	https://fi.wikipedia.org/wiki/Microsoft_Edge	Microsoft Edge	sv,en,fr,fi,zh	Mikä oli Microsoft Edgen koodinimi?	Tukeeko Microsoft Edge ActiveX:ää ja Silverlightia?
https://en.wikipedia.org/wiki/Bombykol	https://fi.wikipedia.org/wiki/Bombykoli	Bombykoli	en,fr,fi,zh	Mitkä hyönteiset tuottavat bombykolia?	Minkä mukaan bombykoli on nimetty?
https://fr.wikipedia.org/wiki/Emden_(1925)	https://fi.wikipedia.org/wiki/Emden_(1925)	Emden (1925)	fr,en,fi,zh	Mikä oli ensimmäinen ensimmäisen maailmansodan jälkeen Saksassa valmistettu sotalaiva?	Mitä alustyyppiä Emden edusti?
https://en.wikipedia.org/wiki/Alborz_province	https://fi.wikipedia.org/wiki/Ālborz	Ālborz	fi,sv,zh,fr	Mikä on Ālborzin provinssin pääkaupunki?	
https://zh.wikipedia.org/wiki/%E8%8E%B1%E8%8C%B5%E6%B2%B3%E7%95%94%E9%98%BF%E5%B0%94%E8%8A%AC	https://fi.wikipedia.org/wiki/Alphen_aan_den_Rijn	莱茵河畔阿尔芬	fi,fr,sv		
https://zh.wikipedia.org/wiki/%E5%9F%83%E9%BB%98%E8%8E%89%C2%B7%E8%B4%9D%E9%87%8C%E6%A0%BC%E4%BC%A6	https://fi.wikipedia.org/wiki/Emelie_Berggren	Emelie Berggren	fi,sv	Mitä seuroja Emelie Berggren edusti ammattilaisuransa aikana?	Voittiko Emelie Berggren koskaan olympiamitalia?
https://en.wikipedia.org/wiki/Mont%C3%A9gut-Arros	X	Montégut-Arros	fr,sv,zh		
https://sv.wikipedia.org/wiki/Stryn	https://fi.wikipedia.org/wiki/Stryn_(taajama)	Stryn (taajama)	fr,fi	Miksi Stryn taajaman keskustaa kutsutaan?	
https://zh.wikipedia.org/wiki/%E6%8B%89%E7%88%BE%E5%A4%AB%C2%B7%E6%9E%97%E9%A0%93	X	拉爾夫·林頓	fr,sv		
https://zh.wikipedia.org/wiki/%E5%8D%97%E5%8D%A1%E7%BD%97%E6%9D%A5%E7%BA%B3%E5%B7%9E%E5%8E%BF%E7%BA%A7%E8%A1%8C%E6%94%BF%E5%8C%BA%E5%88%97%E8%A1%A8	https://fi.wikipedia.org/wiki/Luettelo_Etelä-Carolinan_piirikunnista	南卡罗来纳州县级行政区列表	fi,sv,zh,fr		
https://en.wikipedia.org/wiki/Lapleau	X	Lapleau	fr,sv,zh		
https://en.wikipedia.org/wiki/D%27oh-in%27_in_the_Wind	X	D'oh-in' in the Wind	fr,sv		
https://sv.wikipedia.org/wiki/8_juli	https://fi.wikipedia.org/wiki/8._heinäkuuta	8 juli	fi,sv,zh,fr		
https://fr.wikipedia.org/wiki/Les_Larmes_d%27un_homme	https://fi.wikipedia.org/wiki/Mies_joka_itki	Mies joka itki	fi,sv	Kuka näytteli Fegele Abramovichin hahmoa elokuvassa Mies joka itki?	Mihin kaupunkiin elokuva Mies joka itki sijoittuu?
https://sv.wikipedia.org/wiki/Rammelsberg	https://fi.wikipedia.org/wiki/Rammelsberg	Rammelsberg	fr,fi,zh	Mistä Rammelsberg on tunnettu?	
https://sv.wikipedia.org/wiki/Jelena_Naimusjina	https://fi.wikipedia.org/wiki/Jelena_Naimušina	Jelena Naimušina	fr,fi	Minkä lajin olympiavoittaja Jelena Naimušina on?	
https://zh.wikipedia.org/wiki/%E6%9F%A5%E5%B0%94%E6%96%AF%C2%B7%E5%8D%A1%E7%B1%B3%E8%8E%B1%E9%87%8C	https://fi.wikipedia.org/wiki/Charles_Camilleri	Charles Camilleri	fi,fr	Mistä Charles Camilleri on pääosin tunnettu?	
https://zh.wikipedia.org/wiki/%E6%9C%B4%E5%85%83%E6%B7%B3	X	朴元淳	fr,sv		
https://zh.wikipedia.org/wiki/%E9%AD%8F%E6%A0%B9%E6%B5%B7%E5%A7%86	X	魏根海姆	fr,sv		
https://zh.wikipedia.org/wiki/%E8%82%89%E5%BA%A7%E8%8F%8C%E7%9B%AE	https://fi.wikipedia.org/wiki/Hypocreales	肉座菌目	fi,sv,zh,fr		
https://zh.wikipedia.org/wiki/%E9%94%A1%E4%BA%9A%E6%B6%85%E6%B2%B3%E7%95%94%E6%8B%89%E7%BD%97%E5%87%AF%E7%89%B9	X	锡亚涅河畔拉罗凯特	fr,sv		
https://zh.wikipedia.org/wiki/%E6%97%A9%E5%B9%B4%E8%A1%B0%E8%80%81%E7%97%87%E5%80%99%E7%BE%A4	https://fi.wikipedia.org/wiki/Progeria	Progeria	fi,fr,sv	Minkä sairauden kasvoina brittiläinen Hayley Okines on esiintynyt julkisuudessa?	Kasvattaako progeria riskiä sairastua dementiaan poikkeuksellisen nuorena?
https://zh.wikipedia.org/wiki/%E9%BB%98%E4%BC%A6%E5%B7%B4%E8%B5%AB	X	默伦巴赫	fr,sv		
https://sv.wikipedia.org/wiki/Sous-Parsat	X	Sous-Parsat	fr,zh		
https://fr.wikipedia.org/wiki/Harpyia	X	Harpyia	sv,zh		
https://en.wikipedia.org/wiki/Modern_pentathlon	https://fi.wikipedia.org/wiki/Nykyaikainen_viisiottelu	Nykyaikainen viisiottelu	fi,sv,zh,fr	Kuka kehitti nykyaikaisen viisiottelun?
https://zh.wikipedia.org/wiki/1996%E5%B9%B4%E6%AC%A7%E6%B4%B2%E8%B6%B3%E7%90%83%E9%94%A6%E6%A0%87%E8%B5%9B%E9%A2%84%E9%80%89%E8%B5%9B	X	1996年欧洲足球锦标赛预选赛	fr,sv		
https://fr.wikipedia.org/wiki/Torey_Hayden	https://fi.wikipedia.org/wiki/Torey_Hayden	Torey Hayden	fi,sv	Mikä on Torey Haydenin kirjojen pääasiallinen aihepiiri?	
https://sv.wikipedia.org/wiki/Tandrot_(v%C3%A4xt)	https://fi.wikipedia.org/wiki/Hammasjuuri	Hammasjuuri	fr,fi	Millainen kukka hammasjuurella on?	
https://sv.wikipedia.org/wiki/Daler_Mehndi	https://fi.wikipedia.org/wiki/Daler_Mehndi	Daler Mehndi	fr,fi,zh	Mikä Daler Mehndin laulu on tunnettu videopelistä World of Warcraft?	
https://fr.wikipedia.org/wiki/24,_promenade_Sussex	https://fi.wikipedia.org/wiki/24_Sussex_Drive	24 Sussex Drive	fi,zh	Mitä arkkitehtuurin suuntaa 24 Sussex Drive edustaa?	
https://en.wikipedia.org/wiki/Flag_and_coat_of_arms_of_Terengganu	https://fi.wikipedia.org/wiki/Terengganun_lippu	Terengganun lippu	fi,zh	Kuvaile lyhyesti Terengganun lippu.	
https://zh.wikipedia.org/wiki/%E5%85%8B%E5%88%A9%E7%A6%8F%E5%BE%B7%C2%B7%E6%B2%99%E5%B0%94	https://fi.wikipedia.org/wiki/Clifford_Glenwood_Shull	Clifford Glenwood Shull	fi,fr,sv	Missä yliopistossa Clifford Glenwood Shull suoritti perusopintonsa?	
https://en.wikipedia.org/wiki/Aulavik_National_Park	X	Aulavik National Park	fr,sv,zh		
https://zh.wikipedia.org/wiki/%E5%9F%83%E7%88%BE%E6%B3%A2%E7%88%BE%E8%B2%9D%E5%B0%BC%E7%88%BE_(%E5%BC%97%E6%9C%97%E8%A5%BF%E6%96%AF%E7%A7%91-%E8%8E%AB%E6%8B%89%E6%A1%91%E7%9C%81)	X	埃爾波爾貝尼爾 (弗朗西斯科-莫拉桑省)	fr,sv		
https://fr.wikipedia.org/wiki/Saint-Porquier	X	Saint-Porquier	sv,zh		
https://en.wikipedia.org/wiki/Monterchi	X	Monterchi	fr,sv,zh		
https://zh.wikipedia.org/wiki/%E9%98%BF%E7%99%BB%E6%AF%94%E7%89%B9%E5%B0%94	X	阿登比特尔	fr,sv		
https://fr.wikipedia.org/wiki/Uta_Hagen	X	Uta Hagen	sv,zh		
https://fr.wikipedia.org/wiki/Mouvement_de_transformation_africain	X	Mouvement de transformation africain	sv,zh		
https://en.wikipedia.org/wiki/Keepalive	X	Keepalive	fr,zh		
https://en.wikipedia.org/wiki/Boma_Airport	X	Boma Airport	fr,sv		
https://zh.wikipedia.org/wiki/%E5%86%9B%E6%B0%91%E4%B8%A4%E7%94%A8	https://fi.wikipedia.org/wiki/Kaksikäyttötuote	Kaksikäyttötuote	fi,fr	Mitä kaksikäyttötuotteella tarkoitetaan?	
https://fr.wikipedia.org/wiki/Isolobodon_portoricensis	https://fi.wikipedia.org/wiki/Isolobodon_portoricensis	Isolobodon portoricensis	fi,sv,zh	Mitä pidetään syynä isolobodon portoricensisin sukupuuttoon kuolemiseen?	
https://zh.wikipedia.org/wiki/%E5%B1%88%E9%9F%A6%E5%B0%94%E5%B0%BC%E7%BF%81	X	屈韦尔尼翁	fr,sv		
https://en.wikipedia.org/wiki/Canavanine	https://fi.wikipedia.org/wiki/Kanavaniini	Kanavaniini	fr,fi,zh	Mihin kanavaniinin myrkyllisyys perustuu?	Minkä kasvin siemenissä kanavaniinia tavataan?
https://zh.wikipedia.org/wiki/%E8%BF%B7%E4%BD%A0%E7%BA%A2%E7%99%BD%E6%9C%BA	https://fi.wikipedia.org/wiki/Nintendo_Classic_Mini	Nintendo Classic Mini	fi,fr,sv	Minkä muiden pelikonsolien ohjaimia Nintendo Classic Mini -pelikonsoli tukee?
https://zh.wikipedia.org/wiki/%E5%B7%B4%E7%A5%96%E7%83%AD	X	巴祖热	fr,sv		
https://zh.wikipedia.org/wiki/%E5%B8%9D%E5%9B%BD	https://fi.wikipedia.org/wiki/Imperiumi	帝国	fi,fr,sv		
https://zh.wikipedia.org/wiki/%E9%98%BF%E5%8D%9C%E6%9D%9C%E6%8B%89%E8%B5%AB%E6%9B%BC%C2%B7%E9%98%BF%E9%87%8C%E5%A4%AB	https://fi.wikipedia.org/wiki/Abdulrahman_Arif	Abdulrahman Arif	fi,fr,sv	Mistä Abdulrahman Arif tunnetaan?	
https://en.wikipedia.org/wiki/Richard_Layard,_Baron_Layard	https://fi.wikipedia.org/wiki/Richard_Layard	Richard Layard	fi,sv,zh,fr	Mitä Richard Layard ajattelee progressiivisesta tuloverotuksesta?	
https://fr.wikipedia.org/wiki/Nocera_Terinese	X	Nocera Terinese	sv,zh		
https://fr.wikipedia.org/wiki/Aesculus_hippocastanum	https://fi.wikipedia.org/wiki/Hevoskastanja	Aesculus hippocastanum	fi,sv,zh,fr	Tuottaako hevoskastanja syötävän hedelmän?
https://zh.wikipedia.org/wiki/%E5%B0%8F%E8%A1%8C%E6%98%9F5757	X	小行星5757	fr,sv		
https://zh.wikipedia.org/wiki/%E7%BA%B3%E7%93%A6%E5%BE%B7%E5%A4%AB%E5%85%B0%E8%A5%BF%E4%BA%9A	X	纳瓦德夫兰西亚	fr,sv		
https://fr.wikipedia.org/wiki/Gar%C3%A9oult	X	Garéoult	sv,zh		
https://zh.wikipedia.org/wiki/%E5%8D%A1%E7%88%BE%E6%96%AF%E5%B7%B4%E5%BE%B7%E6%B1%BA%E8%AD%B0	https://fi.wikipedia.org/wiki/Karlsbadin_asetukset	Karlsbadin asetukset	fi,fr,sv	Minkä aatteiden rajoittamiseksi Karlsbadin asetukset säädettiin?	
https://fr.wikipedia.org/wiki/Occupation_du_Japon	https://fi.wikipedia.org/wiki/Miehitetty_Japani	Occupation du Japon	fi,sv,zh	Mihin Japanin historian aikakauteen Japanin miehitys ajoittui?	Mikä oli Neuvostoliiton rooli Japanin miehityksessä?
https://zh.wikipedia.org/wiki/%E7%93%A6%E7%9B%A7%E6%96%AF	https://fi.wikipedia.org/wiki/Publius_Quinctilius_Varus	Publius Quinctilius Varus	fi,fr,sv	Miten Publius Quinctilius Varus kuoli?	
https://en.wikipedia.org/wiki/Royal_Theater_Carr%C3%A9	X	Royal Theater Carré	fr,zh		
https://en.wikipedia.org/wiki/Helgoland-class_battleship	https://fi.wikipedia.org/wiki/Helgoland-luokka	Helgoland-luokka	fr,fi,zh	Mikä oli Helgoland-luokan ero sitä edeltäneeseen Nassau-luokkaan?	Mihin sota-alustyyppiin Helgoland-luokka kuului?
https://zh.wikipedia.org/wiki/%E7%8E%B3%E7%91%81	https://fi.wikipedia.org/wiki/Karettikilpikonna	玳瑁	fi,fr,sv		
https://zh.wikipedia.org/wiki/%E6%B3%B0%E5%A1%94%E6%BA%AB%E7%9C%81	https://fi.wikipedia.org/wiki/Tataouine_(kuvernementti)	Tataouine (kuvernementti)	fi,sv,zh,fr	Mihin valtioihin Tataouinen kuvernementti rajautuu?	
https://fr.wikipedia.org/wiki/Ethel_Smyth	https://fi.wikipedia.org/wiki/Ethel_Smyth	Ethel Smyth	fi,sv,zh	Keiden säveltäjien yksityisopetuksessa Ethel Smyth oli?	
https://en.wikipedia.org/wiki/Linda_Pritchard	X	Linda Pritchard	fr,sv		
https://zh.wikipedia.org/wiki/%E4%B8%B9%E5%B0%BC%E6%96%AF%C2%B7%E6%B3%A2%E5%88%A9%E4%BA%9E%E7%A7%91%E5%A4%AB	https://fi.wikipedia.org/wiki/Dzjanis_Paljakou	Dzjanis Paljakou	fi,fr,sv	Mitä joukkuetta Dzjanis Paljakou edustaa?	
https://fr.wikipedia.org/wiki/Haplochromis_azureus	X	Haplochromis azureus	sv,zh		
https://en.wikipedia.org/wiki/Marcelinho_Carioca	https://fi.wikipedia.org/wiki/Marcelinho_Carioca	Marcelinho Carioca	fi,sv,zh,fr	Pelasiko Marcelinho Carioca koskaan Saudi-arabian valioliigassa?	
https://sv.wikipedia.org/wiki/Den_tunna_r%C3%B6da_linjen	https://fi.wikipedia.org/wiki/Veteen_piirretty_viiva_(elokuva)	Veteen piirretty viiva	fr,fi,zh	Mihin taisteluun elokuvan Veteen piirretty viiva tapahtumat sijoittuvat?	Mihin romaaniin elokuva Veteen piirretty viiva perustuu?
https://sv.wikipedia.org/wiki/F%C3%A4ltkrabbspindel	X	Fältkrabbspindel	fr,zh		
https://fr.wikipedia.org/wiki/271	https://fi.wikipedia.org/wiki/271	271	fi,sv,zh		
https://sv.wikipedia.org/wiki/Sagar	https://fi.wikipedia.org/wiki/Sagar	Sagar	fr,fi,zh	Millä lisänimellä Sagaria toisinaan kutsutaan?	
https://sv.wikipedia.org/wiki/The_Fratellis	https://fi.wikipedia.org/wiki/The_Fratellis	The Fratellis	fr,fi	Ketkä muodostavat The Fratellis -yhtyeen?
https://sv.wikipedia.org/wiki/Houilles	X	Houilles	fr,zh		
https://sv.wikipedia.org/wiki/Catunda	X	Catunda	fr,zh		
https://fr.wikipedia.org/wiki/Belleville-en-Caux	X	Belleville-en-Caux	sv,zh		
https://fr.wikipedia.org/wiki/Tateyama	https://fi.wikipedia.org/wiki/Tateyama	Tateyama	fi,sv,zh,fr	Mitä merkittäviä elinkeinoja Tateyamalla on turismin lisäksi?	
https://en.wikipedia.org/wiki/S%C3%A1ndor_Palace,_Budapest	X	Sándor Palace, Budapest	fr,zh		
https://zh.wikipedia.org/wiki/%E8%8D%B7%E5%85%B0%E4%B8%AD%E5%A4%AE%E9%93%B6%E8%A1%8C	https://fi.wikipedia.org/wiki/De_Nederlandsche_Bank	荷兰中央银行	fi,fr,sv		
https://sv.wikipedia.org/wiki/Rade_Kruni%C4%87	https://fi.wikipedia.org/wiki/Rade_Krunić	Rade Krunić	fr,fi,zh		
https://en.wikipedia.org/wiki/Wasenbach	X	Wasenbach	fr,sv,zh		
https://fr.wikipedia.org/wiki/Pauline_Hammarlund	X	Pauline Hammarlund	sv,zh		
https://sv.wikipedia.org/wiki/Herrarnas_turnering_i_handboll_vid_olympiska_sommarspelen_2016	https://fi.wikipedia.org/wiki/Käsipallo_kesäolympialaisissa_2016_–_miesten_turnaus	Herrarnas turnering i handboll vid olympiska sommarspelen 2016	fr,fi,zh		
https://en.wikipedia.org/wiki/Chabet_el_Ameur	X	Chabet el Ameur	fr,sv		
https://sv.wikipedia.org/wiki/Farrukhabad	X	Farrukhabad	fr,zh		
https://en.wikipedia.org/wiki/Argentiniformes	https://fi.wikipedia.org/wiki/Sillikuorekalat	Argentiniformes	fi,sv,zh		
https://fr.wikipedia.org/wiki/Tiburtino	X	Tiburtino	sv,zh		
https://zh.wikipedia.org/wiki/%E5%BF%83%E6%99%BA%E6%A8%A1%E5%9E%8B	X	心智模型	fr,sv		
https://fr.wikipedia.org/wiki/Thasos_(%C3%AEle)	https://fi.wikipedia.org/wiki/Thásos	Thásos	fi,sv,zh	Millä nimillä Thásos tunnettiin antiikin aikana?	
https://fr.wikipedia.org/wiki/Henrik_Rydstr%C3%B6m	https://fi.wikipedia.org/wiki/Henrik_Rydström	Henrik Rydström	fi,sv		
https://fr.wikipedia.org/wiki/Atypus_karschi	X	Atypus karschi	sv,zh		
https://fr.wikipedia.org/wiki/Pentastomida	https://fi.wikipedia.org/wiki/Matoäyriäiset	Pentastomida	fi,sv,zh		
https://zh.wikipedia.org/wiki/%E8%90%A8%E8%8E%AB%E5%A5%88%E4%BA%BA	https://fi.wikipedia.org/wiki/Samnilaiset	萨莫奈人	fi,fr,sv		
https://fr.wikipedia.org/wiki/Jaume_Dom%C3%A9nech	https://fi.wikipedia.org/wiki/Jaume_Domènech	Jaume Doménech	fi,sv,zh		
https://zh.wikipedia.org/wiki/%E7%BD%97%E8%90%A8%E9%87%8C%E5%A5%A5	https://fi.wikipedia.org/wiki/Rosario_(Argentiina)	Rosario (Argentiina)	fi,sv,zh,fr	Ketä merkittäviä henkilöitä on lähtöisin Rosariosta?	Onko Rosariossa lentokenttää?
https://en.wikipedia.org/wiki/Ernest_Cole_(photographer)	X	Ernest Cole (photographer)	fr,sv		
https://en.wikipedia.org/wiki/Irani_River	X	Irani River	fr,sv		
