url-idx	Primary Wikipedia URL	title	url-localized	question	model_id	config_info	lang	output_text	output_tokens	output_logits
742.0	https://hi.wikipedia.org/wiki/%E0%A4%8A%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BF%E0%A4%95%E0%A4%BE	ऊर्मिका	https://hi.wikipedia.org/wiki/%E0%A4%8A%E0%A4%B0%E0%A5%8D%E0%A4%AE%E0%A4%BF%E0%A4%95%E0%A4%BE	 पॉवर सप्लाई से प्राप्त डीसी आउटपुट में विद्यमान अवांछित एसी सिगनल को क्या कहते है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus-annotation.k75_p0.95_t0.1.jsonl	hi	पॉवर सप्लाई से प्राप्त डीसी आउटपुट में विद्यमान अवांछित एसी सिगनल को 'अवांछित' या 'अवांछित' के रूप में वर्गीकृत किया जा सकता है।	"['पॉ', 'वर▁', 'स', 'प्लाई', '▁से▁', 'प्राप्त▁', 'डीसी▁', 'आउट', 'पु', 'ट▁में▁', 'विद्यमान▁', 'अ', 'वांछित▁', 'एसी▁', 'सि', 'गन', 'ल▁को▁', ""'"", 'अ', 'वांछित', ""'▁"", 'या▁', ""'"", 'अ', 'वांछित', ""'"", '▁के▁रूप▁में▁', 'वर्गीकृत', '▁किया▁जा▁सक', 'ता▁है।', '</s>']"	[6.5672607421875, 2.6469521522521973, 8.923467636108398, 2.42905855178833, 0.7827336192131042, 0.5995880365371704, 7.117028713226318, 8.008085250854492, 2.697561264038086, -2.282362461090088, 3.819939613342285, 6.019725799560547, 2.76417875289917, 0.41669273376464844, 7.311432361602783, 3.7153544425964355, -0.5488975048065186, 5.507145881652832, 5.462716579437256, 0.028355896472930908, 6.838465690612793, 4.208036422729492, 5.040771484375, 6.3939642906188965, -0.6216791868209839, 6.0075273513793945, 3.5468826293945312, 7.087520599365234, 1.6470047235488892, 3.5767617225646973, 11.591985702514648]
743.0	https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%8B%E0%A4%B0%E0%A4%BE_%E0%A4%AB%E0%A4%A4%E0%A5%87%E0%A4%B9%E0%A5%80	नोरा फतेही	https://hi.wikipedia.org/wiki/%E0%A4%A8%E0%A5%8B%E0%A4%B0%E0%A4%BE_%E0%A4%AB%E0%A4%A4%E0%A5%87%E0%A4%B9%E0%A5%80	अभिनेत्री नोरा फतेही की राष्ट्रीयता क्या है ?	meta-llama/Meta-Llama-3-8B-Instruct	hindi-Meta-Llama-3-8B-Instruct.k75_p0.95_t0.1.jsonl	hi	नोरा फतेही एक भारतीय अभिनेत्री हैं, इसलिए उनकी राष्ट्रीयता भारत है।	['à¤¨', 'à¥ĭà¤°', 'à¤¾', 'Ġà¤«', 'à¤¤', 'à¥ĩà¤¹', 'à¥Ģ', 'Ġà¤ıà¤ķ', 'Ġà¤Ń', 'à¤¾à¤°à¤¤', 'à¥Ģà¤¯', 'Ġà¤ħà¤Ń', 'à¤¿à¤¨', 'à¥ĩà¤¤', 'à¥įà¤°', 'à¥Ģ', 'Ġà¤¹', 'à¥Īà¤Ĥ,', 'Ġà¤ĩà¤¸à¤²', 'à¤¿à¤ı', 'Ġà¤īà¤¨à¤ķ', 'à¥Ģ', 'Ġà¤°', 'à¤¾à¤·', 'à¥įà¤Ł', 'à¥įà¤°', 'à¥Ģà¤¯', 'à¤¤', 'à¤¾', 'Ġà¤Ń', 'à¤¾à¤°à¤¤', 'Ġà¤¹', 'à¥Īà¥¤', '<|eot_id|>']	[19.858598709106445, 22.649354934692383, 26.418060302734375, 23.74559211730957, 27.909801483154297, 23.646713256835938, 23.04784393310547, 18.89765167236328, 19.62065887451172, 26.54482078552246, 26.17559051513672, 20.33609390258789, 28.73115348815918, 28.056734085083008, 26.51252555847168, 24.34902572631836, 24.257551193237305, 19.86677360534668, 17.496822357177734, 26.38356590270996, 22.401275634765625, 26.938922882080078, 25.088720321655273, 29.591938018798828, 26.54193878173828, 26.79043960571289, 26.03892707824707, 29.0776309967041, 27.1987247467041, 22.29069709777832, 28.45444679260254, 21.12662696838379, 20.234437942504883, 21.558685302734375]
744.0	https://hi.wikipedia.org/wiki/%E0%A4%A6%E0%A4%96%E0%A4%AE%E0%A4%BE	दखमा	https://hi.wikipedia.org/wiki/%E0%A4%A6%E0%A4%96%E0%A4%AE%E0%A4%BE	दखमा या 'टॉवर ऑफ साइलेंस' इंडिया में कहाँ स्थित है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.95_t0.2.jsonl	hi	दखमा या 'टॉवर ऑफ साइलेंस' इंडिया में कर्नाटक के मैसूर शहर में स्थित है।	"['दख', 'मा▁', 'या▁', ""'"", 'टॉ', 'वर▁', 'ऑफ', '▁साइ', 'लेंस', ""'▁"", 'इंडिया▁', 'में▁क', 'र्नाट', 'क▁के▁', 'मैसू', 'र▁', 'शहर▁में▁', 'स्थित▁', 'है।', '</s>']"	[12.596731185913086, 19.714855194091797, 16.711694717407227, 16.69121742248535, 17.377819061279297, 26.891098022460938, 26.97526741027832, 28.89723014831543, 31.12527847290039, 19.927330017089844, 15.446125984191895, 13.376697540283203, 16.376440048217773, 23.140758514404297, 13.580183982849121, 22.741044998168945, 17.389339447021484, 18.069372177124023, 17.241622924804688, 19.830232620239258]
745.0	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%95%E0%A4%BE%E0%A4%B0_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A3%E0%A4%BE%E0%A4%B2%E0%A5%80	पुरस्कार प्रणाली	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A5%81%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%95%E0%A4%BE%E0%A4%B0_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%A3%E0%A4%BE%E0%A4%B2%E0%A5%80	इंसानी मस्तिष्क के कौन से हिस्से में पुरस्कार प्रणाली स्थित होती है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k75_p0.95_t0.1.jsonl	hi	इंसानी मस्तिष्क के दो हिस्से होते हैं-सेरेब्रम और सेरेबेलम।	['इंस', 'ानी▁', 'मस्तिष्', 'क▁के▁', 'दो▁', 'हिस्से▁', 'होते▁हैं', '-', 'से', 'रे', 'ब्र', 'म▁और▁', 'से', 'रे', 'बेल', 'म', '।', '</s>']	[12.36551284790039, 25.70620346069336, 19.779006958007812, 23.227397918701172, 12.66234302520752, 15.856664657592773, 13.96027946472168, 14.734012603759766, 11.124163627624512, 18.57736587524414, 19.722610473632812, 20.0260066986084, 16.606237411499023, 19.748781204223633, 19.999563217163086, 21.536231994628906, 17.684398651123047, 16.245630264282227]
746.0	https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%81%E0%A4%95%E0%A4%B0_%E0%A4%9F%E0%A5%80_%E0%A4%B5%E0%A4%BE%E0%A4%B6%E0%A4%BF%E0%A4%82%E0%A4%97%E0%A4%9F%E0%A4%A8	बुकर टी वाशिंगटन	https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A5%81%E0%A4%95%E0%A4%B0_%E0%A4%9F%E0%A5%80_%E0%A4%B5%E0%A4%BE%E0%A4%B6%E0%A4%BF%E0%A4%82%E0%A4%97%E0%A4%9F%E0%A4%A8	बुकर टी वाशिंगटन का जनम किस वर्ष में हुआ था ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.95_t0.2.jsonl	hi	बुकर टी वाशिंगटन का जनम १८८९ में हुआ था ।	['बु', 'कर▁', 'टी▁', 'वाशिंग', 'टन', '▁का▁', 'जन', 'म▁', '१८', '८', '९▁में▁', 'हुआ▁था▁', '।', '</s>']	[12.714344024658203, 23.651981353759766, 19.5274600982666, 21.58935546875, 23.186817169189453, 20.90683364868164, 18.96743392944336, 25.23263931274414, 12.641901969909668, 16.647533416748047, 19.165313720703125, 15.108880043029785, 21.965774536132812, 20.63935661315918]
747.0	https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A5%81%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3	तुष्टीकरण	https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A5%81%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%80%E0%A4%95%E0%A4%B0%E0%A4%A3	म्यूनिख समझौते का कब निष्कर्ष निकला था ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.90_t0.1.jsonl	hi	म्यूनिख समझौते का निष्कर्ष १९ सितंबर, १९14 को हुआ था।	['म्यू', 'निख', '▁समझौते', '▁का▁', 'निष्कर्ष▁', '१९', '▁सितंबर,▁', '१९', '1', '4', '▁को▁', 'हुआ▁था।', '</s>']	[14.026944160461426, 22.804157257080078, 20.661527633666992, 20.307403564453125, 14.461133003234863, 13.544089317321777, 17.245708465576172, 18.93708610534668, 19.16907501220703, 19.824138641357422, 20.710695266723633, 11.951607704162598, 19.12998390197754]
748.0	https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%87%E0%A4%9F-%E0%A4%9F%E0%A5%89%E0%A4%AA_%E0%A4%AC%E0%A5%89%E0%A4%95%E0%A5%8D%E0%A4%B8	सेट-टॉप बॉक्स	https://hi.wikipedia.org/wiki/%E0%A4%B8%E0%A5%87%E0%A4%9F-%E0%A4%9F%E0%A5%89%E0%A4%AA_%E0%A4%AC%E0%A5%89%E0%A4%95%E0%A5%8D%E0%A4%B8	 वीएचएफ/यूएचएफ की फ्रीक्वेंसी रेंज क्या है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus-annotation.k50_p0.90_t0.1.jsonl	hi	वीएचएफ/यूएचएफ की फ्रीक्वेंसी रेंज लगभग ८८.३ मेगाहर्ट्ज है।	['वी', 'एच', 'एफ', '/', 'यू', 'एच', 'एफ', '▁की▁', 'फ्री', 'क्वें', 'सी▁', 'रेंज▁', 'लगभग▁', '८', '८.', '३▁', 'मेगा', 'हर्ट्', 'ज▁', 'है।', '</s>']	[10.212979316711426, 12.199291229248047, 8.70416259765625, 7.609748840332031, 12.675579071044922, 12.575578689575195, 7.488264083862305, 1.346929907798767, 6.98099422454834, 6.851935386657715, 4.119584083557129, 6.222467422485352, 9.41537857055664, 6.798051834106445, 7.784902572631836, 6.279444694519043, 9.236042022705078, 7.855111122131348, 5.189915657043457, -0.37812817096710205, 11.241458892822266]
750.0	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%9F%E0%A5%8B%E0%A4%B2%E0%A5%87%E0%A4%87%E0%A4%95_%E0%A4%85%E0%A4%AE%E0%A5%8D%E0%A4%B2	पामिटोलेइक अम्ल	https://hi.wikipedia.org/wiki/%E0%A4%AA%E0%A4%BE%E0%A4%AE%E0%A4%BF%E0%A4%9F%E0%A5%8B%E0%A4%B2%E0%A5%87%E0%A4%87%E0%A4%95_%E0%A4%85%E0%A4%AE%E0%A5%8D%E0%A4%B2	पाल्मिटोलेइक अम्ल मनुष्य के कौन से अंग में  उच्च सांद्रता में मिलता है?	nickmalhotra/ProjectIndus	hindi-ProjectIndus-annotation.k75_p0.95_t0.1.jsonl	hi	पाल्मिटोलेइक अम्ल मनुष्य के केंद्रीय तंत्रिका तंत्र में उच्च सांद्रता में पाया जाता है।	['पा', 'ल्', 'मि', 'टो', 'ले', 'इक▁', 'अम्', 'ल▁', 'मनुष्य', '▁के▁क', 'ेंद्रीय▁', 'तंत्रिका▁', 'तंत्र▁में▁', 'उच्च', '▁सा', 'ंद्र', 'ता▁में▁', 'पा', 'या▁जाता▁है।', '</s>']	[8.793356895446777, 9.121238708496094, 7.498809814453125, 7.614753723144531, 7.122378349304199, 6.158810615539551, 0.9615761041641235, 1.8253130912780762, 3.396523952484131, 5.045266151428223, 4.189916610717773, 11.212158203125, 0.9354552030563354, 4.156437873840332, 3.9421141147613525, 5.5140557289123535, 1.6955716609954834, 6.479894638061523, -1.841615915298462, 12.658194541931152]
751.0	https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF%E0%A4%A4%E0%A4%BE	राष्ट्रीयता	https://hi.wikipedia.org/wiki/%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0%E0%A5%80%E0%A4%AF%E0%A4%A4%E0%A4%BE	 ब्रिटेन के राष्ट्रीयता क़ानून में राष्ट्रीयता की कितनी श्रेणियाँ परिभाषित हैं?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k50_p0.90_t0.1.jsonl	hi	ब्रिटेन के राष्ट्रीयता क़ानून में राष्ट्रीयता की तीन श्रेणियाँ परिभाषित की गई हैंः	['ब्रिटे', 'न▁के▁', 'राष्ट्रीय', 'ता', '▁क़', 'ानू', 'न▁में▁', 'राष्ट्रीय', 'ता▁की▁', 'तीन▁', 'श्रेण', 'ियाँ', '▁परिभाषित', '▁की▁गई▁', 'हैं', 'ः', '\n']	[14.117350578308105, 24.39003562927246, 20.07065200805664, 21.001609802246094, 20.566570281982422, 23.50966453552246, 26.245399475097656, 16.24872589111328, 19.40794563293457, 14.225833892822266, 19.4847469329834, 25.12156105041504, 18.151369094848633, 20.103073120117188, 20.626338958740234, 21.008487701416016, 16.139385223388672]
752.0	https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%81%E0%A4%93%E0%A4%A8%E0%A5%8D%E0%A4%97_%E0%A4%A4%E0%A4%A8%E0%A5%8D%E0%A4%B8%E0%A4%A8%E0%A5%8D%E0%A4%97%E0%A5%8D	त्रुओन्ग तन्सन्ग्	https://hi.wikipedia.org/wiki/%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A5%81%E0%A4%93%E0%A4%A8%E0%A5%8D%E0%A4%97_%E0%A4%A4%E0%A4%A8%E0%A5%8D%E0%A4%B8%E0%A4%A8%E0%A5%8D%E0%A4%97%E0%A5%8D	वियतनाम के सातवे राष्ट्रपति का कार्यकाल कब समाप्त हुआ था ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus-annotation.k75_p0.95_t0.1.jsonl	hi	वियतनाम के सातवे राष्ट्रपति का कार्यकाल १९८८ से १९९१ तक था।	['वियत', 'नाम', '▁के▁स', 'ात', 'वे▁', 'राष्ट्रपति', '▁का▁कार्य', 'काल▁', '१९८', '८▁से▁', '१९९', '१▁', 'तक▁', 'था।', '</s>']	[2.961211681365967, 2.723292827606201, 4.9209136962890625, 4.664834499359131, 4.22490930557251, 5.266664028167725, 7.679351806640625, -0.5268585085868835, 4.354929447174072, -0.1875530332326889, 4.92841911315918, 5.702392101287842, 7.805925369262695, -2.9299354553222656, 12.835487365722656]
753.0	https://hi.wikipedia.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8B%E0%A4%AE%E0%A5%8B%E0%A4%B0%E0%A5%80_%E0%A4%AD%E0%A4%BE%E0%A4%B7%E0%A4%BE	शिकोमोरी भाषा	https://hi.wikipedia.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A5%8B%E0%A4%AE%E0%A5%8B%E0%A4%B0%E0%A5%80_%E0%A4%AD%E0%A4%BE%E0%A4%B7%E0%A4%BE	सेरूणा नामक गांव कौन से भारतीय राज्य में स्थित है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k75_p0.90_t0.2.jsonl	hi	सेरूणा नामक गांव भारत के तमिलनाडु राज्य के तिरुनेलवेली जिले में स्थित है।	['से', 'रू', 'णा▁', 'नामक▁', 'गांव▁', 'भारत▁के▁', 'तमिलनाडु▁', 'राज्य▁के▁', 'तिरु', 'ने', 'ल', 'वे', 'ली▁', 'जिले▁में▁', 'स्थित▁', 'है।', '</s>']	[14.201607704162598, 20.222881317138672, 23.200729370117188, 15.009653091430664, 17.289493560791016, 14.8015718460083, 16.238689422607422, 21.660419464111328, 14.482385635375977, 17.490436553955078, 21.668785095214844, 25.543367385864258, 28.399499893188477, 21.700096130371094, 18.718454360961914, 18.827545166015625, 20.686304092407227]
754.0	https://hi.wikipedia.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%AB%E0%A4%BC%E0%A4%B0%E0%A4%AE%E0%A4%B0	शिकारी-फ़रमर	https://hi.wikipedia.org/wiki/%E0%A4%B6%E0%A4%BF%E0%A4%95%E0%A4%BE%E0%A4%B0%E0%A5%80-%E0%A4%AB%E0%A4%BC%E0%A4%B0%E0%A4%AE%E0%A4%B0	रिपब्लिक ऑफ कांगो में रहने वाली आदिम शिकारी-फ़रमर में दिशा ज्ञान लगभग कितने वर्ष की उम्र में  विकसित हो जाता हैं?	nickmalhotra/ProjectIndus	hindi-ProjectIndus-annotation.k75_p0.95_t0.1.jsonl	hi	आदिम शिकारी-फ़रमर में दिशा ज्ञान लगभग १० वर्ष की उम्र में विकसित हो जाता हैं। यह विकास मुख्य रूप से शिकार के पैटर्न और शिकार में उपयोग किए जाने वाले उपकरणों में बदलाव के कारण होता हैं।	['आदि', 'म▁', 'शिक', 'ारी', '-', 'फ़', 'रम', 'र▁में▁', 'दिशा▁', 'ज्ञान▁', 'लगभग▁', '१०▁', 'वर्ष▁की▁', 'उम्र▁में▁', 'विकसित▁', 'हो▁जात', 'ा▁हैं।▁', 'यह▁', 'विकास▁', 'मुख्य▁रूप▁से▁', 'शिकार', '▁के▁', 'पैटर्', 'न▁और▁', 'शिकार▁', 'में▁', 'उपयोग▁किए▁', 'जाने▁वाले▁', 'उपकरण', 'ों▁में▁', 'बदलाव', '▁के▁कारण▁', 'होता▁है', 'ं।', '</s>']	[4.336736679077148, 0.8647347092628479, 4.432564735412598, 0.26711875200271606, 3.595771074295044, 9.027379989624023, 4.584002494812012, -3.0347814559936523, 5.830646514892578, 3.3078694343566895, 11.664338111877441, 9.357732772827148, 7.805359840393066, 3.7847323417663574, 3.2883715629577637, 3.8349807262420654, -4.456761837005615, 5.805147171020508, 4.901468276977539, 5.965481758117676, 4.152517318725586, -0.22431695461273193, 2.981558084487915, -3.468413829803467, 6.942140579223633, 1.4417953491210938, 5.385663032531738, 3.2406857013702393, 0.6968896389007568, 1.5566060543060303, 1.7100802659988403, 5.766355037689209, 0.9685335755348206, -1.4416720867156982, 11.542460441589355]
755.0	https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A5%87%E0%A4%86%E0%A4%A8_%E0%A4%95%E0%A4%BE%E0%A4%B2	हेआन काल	https://hi.wikipedia.org/wiki/%E0%A4%B9%E0%A5%87%E0%A4%86%E0%A4%A8_%E0%A4%95%E0%A4%BE%E0%A4%B2	शास्त्रीय जापानी इतिहास के अंतिम खंड को कौन सा काल कहते है ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus.k75_p0.95_t0.1.jsonl	hi	"शास्त्रीय जापानी इतिहास के अंतिम खंड को ""द लास्ट वर्ल्ड्स ऑफ जापान"" कहा जाता है। यह १९वीं शताब्दी के अंत में जापान में स्थापित किया गया था और १९वीं शताब्दी के अंत में जापान में स्थापित किया गया था। यह जापान में स्थापित अंतिम खंडों में से एक है और जापान में अंतिम खंडों में से एक है।"	"['शास्त्रीय▁', 'जापानी▁', 'इतिहास▁के▁', 'अंतिम▁', 'खंड', '▁को▁', '""', 'द▁', 'लास्ट▁', 'वर्', 'ल्', 'ड्स▁', 'ऑफ▁', 'जापान', '""', '▁कहा▁जात', 'ा▁है।▁यह▁', '१९', 'वीं▁शताब्', 'दी▁के▁', 'अंत▁में▁', 'जापान', '▁में▁', 'स्थापित', '▁किया▁गया▁', 'था▁और▁', '१९', 'वीं▁शताब्', 'दी▁के▁', 'अंत▁में▁', 'जापान', '▁में▁', 'स्थापित', '▁किया▁गया▁था।▁', 'यह▁', 'जापान', '▁में▁', 'स्थापित▁', 'अंतिम▁', 'खंड', 'ों▁में▁से▁एक▁', 'है▁और▁', 'जापान', '▁में▁', 'अंतिम▁', 'खंड', 'ों▁में▁से▁एक▁', 'है।', '</s>']"	[12.981576919555664, 21.3967342376709, 19.659366607666016, 18.371578216552734, 18.620933532714844, 17.838850021362305, 12.244649887084961, 9.159370422363281, 14.731030464172363, 11.996169090270996, 15.790359497070312, 19.81528091430664, 13.687210083007812, 12.808797836303711, 19.389310836791992, 17.541032791137695, 19.490253448486328, 12.029119491577148, 16.03813934326172, 22.315778732299805, 16.858867645263672, 13.52880859375, 18.591697692871094, 12.988579750061035, 17.355648040771484, 18.181570053100586, 12.857647895812988, 17.878076553344727, 21.047155380249023, 16.760852813720703, 11.943343162536621, 17.772306442260742, 13.280919075012207, 17.23450469970703, 14.06512451171875, 12.672161102294922, 17.836549758911133, 12.124458312988281, 13.919633865356445, 12.162250518798828, 16.05474090576172, 15.688116073608398, 13.069265365600586, 18.210540771484375, 12.916271209716797, 13.647892951965332, 18.01732635498047, 15.364669799804688, 17.182209014892578]
756.0	https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%97%E0%A5%80	मागी	https://hi.wikipedia.org/wiki/%E0%A4%AE%E0%A4%BE%E0%A4%97%E0%A5%80	कौन से धर्म धर्म के पुजारियों को मागी कहते थे?	sarvamai/OpenHathi-7B-Hi-v0.1-Base	hindi-OpenHathi-7B-Hi-v0.1-Base.k50_p0.95_t0.2.jsonl	hi	कौन से धर्म धर्म के पुजारियों को मागी कहते थे? A. Hinduism B. इस्लाम C. Christianity D. बौद्ध धर्म Answer: --- सही उत्तरः D. Buddhism	['A', '.', '▁H', 'indu', 'ism', '<0x0A>', 'B', '.', '▁इस्लाम', '<0x0A>', 'C', '.', '▁Christian', 'ity', '<0x0A>', 'D', '.', '▁बौद्ध', '▁धर्म', '<0x0A>', '<0x0A>', 'Answer', ':', '<0x0A>', '---', '<0x0A>', 'सह', 'ी', '▁उत्तर', '<0xE0>', '<0xA4>', '<0x83>', '▁D', '.', '▁Buddh', 'ism', '</s>']	[14.169281005859375, 15.880687713623047, 11.0579195022583, 20.082870483398438, 17.679973602294922, 15.719195365905762, 19.309667587280273, 21.924419403076172, 13.854735374450684, 17.227848052978516, 20.099517822265625, 20.68605613708496, 14.691788673400879, 21.75050163269043, 20.19593620300293, 19.830087661743164, 22.073701858520508, 13.373038291931152, 17.073352813720703, 18.410871505737305, 17.389812469482422, 16.25691032409668, 22.99972152709961, 16.533693313598633, 22.168407440185547, 28.514251708984375, 12.745673179626465, 18.976598739624023, 18.245380401611328, 16.292863845825195, 23.393709182739258, 41.41408157348633, 13.950044631958008, 20.438447952270508, 18.92168617248535, 25.092159271240234, 20.81130599975586]
757.0	https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%81%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%81_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4	बान्दुन्दु प्रान्त	https://hi.wikipedia.org/wiki/%E0%A4%AC%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%81%E0%A4%A8%E0%A5%8D%E0%A4%A6%E0%A5%81_%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BE%E0%A4%A8%E0%A5%8D%E0%A4%A4	बान्दुन्दु प्रान्त की मुख्य भाषाएँ कौन सी हैं  ?	nickmalhotra/ProjectIndus	hindi-ProjectIndus-annotation.k50_p0.90_t0.1.jsonl	hi	बान्दुन्दु प्रान्त की मुख्य भाषाएँ हैं - हिन्दी, बंगाली, उड़िया, तेलुगु, तमिल, मलयालम, कन्नड़ और मराठी।	['ब', 'ान्', 'दु', 'न्', 'दु', '▁प्र', 'ान्', 'त▁की▁', 'मुख्य▁', 'भाषा', 'एँ▁', 'हैं▁', '-▁', 'हिन्दी', ',▁', 'बंगा', 'ली,▁', 'उड़', 'िया,▁', 'तेलुगु', ',▁', 'तमिल', ',▁', 'मलया', 'लम', ',▁क', 'न्न', 'ड़', '▁और▁', 'मरा', 'ठी', '।', '</s>']	[7.785961151123047, 5.591477394104004, 9.649774551391602, 7.98686408996582, 5.775810718536377, 3.9338536262512207, 3.8651721477508545, -0.24517011642456055, 9.364522933959961, 8.652819633483887, 4.672623634338379, 5.004999160766602, 9.03123664855957, 7.0084404945373535, 8.110916137695312, 4.358245372772217, 2.4589664936065674, 8.097895622253418, 1.4153602123260498, 7.989397048950195, 8.962833404541016, 4.790258884429932, 8.4397611618042, 8.84337043762207, 1.5640143156051636, 8.629068374633789, 7.264584541320801, 5.025413990020752, 0.04103231430053711, 2.1831862926483154, -0.3272455930709839, 2.0553085803985596, 11.72823429107666]
